REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2026/02/01 06:15:00,863.45,80.04,TRADE
TAS1,2026/02/01 06:20:00,868.05,78.04,TRADE
TAS1,2026/02/01 06:25:00,869.35,80.04,TRADE
TAS1,2026/02/01 06:30:00,860.87,80.04,TRADE
TAS1,2026/02/01 06:35:00,865.3,84.50,TRADE
TAS1,2026/02/01 06:40:00,863.7,84.50,TRADE
TAS1,2026/02/01 06:45:00,863.88,82.39,TRADE
TAS1,2026/02/01 06:50:00,870.17,80.04,TRADE
TAS1,2026/02/01 06:55:00,871.45,82.79,TRADE
TAS1,2026/02/01 07:00:00,863.37,82.04,TRADE
TAS1,2026/02/01 07:05:00,869.6,89.96,TRADE
TAS1,2026/02/01 07:10:00,873.06,86.03,TRADE
TAS1,2026/02/01 07:15:00,885.46,86.03,TRADE
TAS1,2026/02/01 07:20:00,887.46,89.96,TRADE
TAS1,2026/02/01 07:25:00,900.84,92.58,TRADE
TAS1,2026/02/01 07:30:00,906.19,92.58,TRADE
TAS1,2026/02/01 07:35:00,888.64,95.11,TRADE
TAS1,2026/02/01 07:40:00,883.1,94.54,TRADE
TAS1,2026/02/01 07:45:00,882.52,94.54,TRADE
TAS1,2026/02/01 07:50:00,876.22,95.11,TRADE
TAS1,2026/02/01 07:55:00,877.16,94.54,TRADE
TAS1,2026/02/01 08:00:00,884.09,86.03,TRADE
TAS1,2026/02/01 08:05:00,893.18,95.12,TRADE
TAS1,2026/02/01 08:10:00,897.36,87.93,TRADE
TAS1,2026/02/01 08:15:00,891.15,86.98,TRADE
TAS1,2026/02/01 08:20:00,900.59,87.93,TRADE
TAS1,2026/02/01 08:25:00,887.67,86.98,TRADE
TAS1,2026/02/01 08:30:00,889.44,86.98,TRADE
TAS1,2026/02/01 08:35:00,873.92,85.08,TRADE
TAS1,2026/02/01 08:40:00,880.54,80.08,TRADE
TAS1,2026/02/01 08:45:00,877.54,77.57,TRADE
TAS1,2026/02/01 08:50:00,892.13,79.50,TRADE
TAS1,2026/02/01 08:55:00,893.06,79.50,TRADE
TAS1,2026/02/01 09:00:00,888.15,80.08,TRADE
TAS1,2026/02/01 09:05:00,880.07,68.18,TRADE
TAS1,2026/02/01 09:10:00,889.9,81.03,TRADE
TAS1,2026/02/01 09:15:00,881.91,82.93,TRADE
TAS1,2026/02/01 09:20:00,879.2,68.19,TRADE
TAS1,2026/02/01 09:25:00,877.39,31.03,TRADE
TAS1,2026/02/01 09:30:00,864.66,32.76,TRADE
TAS1,2026/02/01 09:35:00,865.07,77.14,TRADE
TAS1,2026/02/01 09:40:00,855.41,72.28,TRADE
TAS1,2026/02/01 09:45:00,857.98,73.34,TRADE
TAS1,2026/02/01 09:50:00,855.39,68.59,TRADE
TAS1,2026/02/01 09:55:00,851.69,74.91,TRADE
TAS1,2026/02/01 10:00:00,844.45,56.36,TRADE
TAS1,2026/02/01 10:05:00,848.33,70.89,TRADE
TAS1,2026/02/01 10:10:00,837.84,71.03,TRADE
TAS1,2026/02/01 10:15:00,828.18,58.08,TRADE
TAS1,2026/02/01 10:20:00,818.43,58.08,TRADE
TAS1,2026/02/01 10:25:00,838.08,58.37,TRADE
TAS1,2026/02/01 10:30:00,865.61,60.08,TRADE
TAS1,2026/02/01 10:35:00,874.28,61.35,TRADE
TAS1,2026/02/01 10:40:00,868.49,61.35,TRADE
TAS1,2026/02/01 10:45:00,873.42,54.70,TRADE
TAS1,2026/02/01 10:50:00,892.7,61.35,TRADE
TAS1,2026/02/01 10:55:00,886.84,53.18,TRADE
TAS1,2026/02/01 11:00:00,889.12,47.05,TRADE
TAS1,2026/02/01 11:05:00,878.95,60.08,TRADE
TAS1,2026/02/01 11:10:00,867.57,53.24,TRADE
TAS1,2026/02/01 11:15:00,863.88,61.35,TRADE
TAS1,2026/02/01 11:20:00,853.73,55.45,TRADE
TAS1,2026/02/01 11:25:00,818.04,53.24,TRADE
TAS1,2026/02/01 11:30:00,828.16,61.35,TRADE
TAS1,2026/02/01 11:35:00,831.06,52.67,TRADE
TAS1,2026/02/01 11:40:00,819.42,61.35,TRADE
TAS1,2026/02/01 11:45:00,822.69,60.08,TRADE
TAS1,2026/02/01 11:50:00,805.36,53.65,TRADE
TAS1,2026/02/01 11:55:00,785.9,55.84,TRADE
TAS1,2026/02/01 12:00:00,775.48,34.71,TRADE
TAS1,2026/02/01 12:05:00,775.33,53.59,TRADE
TAS1,2026/02/01 12:10:00,783.7,43,TRADE
TAS1,2026/02/01 12:15:00,766.73,53.32,TRADE
TAS1,2026/02/01 12:20:00,771.87,59.50,TRADE
TAS1,2026/02/01 12:25:00,767.79,59.50,TRADE
TAS1,2026/02/01 12:30:00,766.69,47.43,TRADE
TAS1,2026/02/01 12:35:00,774.5,47.79,TRADE
TAS1,2026/02/01 12:40:00,769.53,43.90,TRADE
TAS1,2026/02/01 12:45:00,741.68,30.02,TRADE
TAS1,2026/02/01 12:50:00,728.42,53.47,TRADE
TAS1,2026/02/01 12:55:00,732.77,57.51,TRADE
TAS1,2026/02/01 13:00:00,734.44,57.51,TRADE
TAS1,2026/02/01 13:05:00,722.53,60.02,TRADE
TAS1,2026/02/01 13:10:00,725.98,59.51,TRADE
TAS1,2026/02/01 13:15:00,725.88,59.50,TRADE
TAS1,2026/02/01 13:20:00,708.32,53.59,TRADE
TAS1,2026/02/01 13:25:00,716.36,31.93,TRADE
TAS1,2026/02/01 13:30:00,719.09,53.28,TRADE
TAS1,2026/02/01 13:35:00,728.3,57.51,TRADE
TAS1,2026/02/01 13:40:00,748.64,59.50,TRADE
TAS1,2026/02/01 13:45:00,753.06,54.70,TRADE
TAS1,2026/02/01 13:50:00,761.92,60.08,TRADE
TAS1,2026/02/01 13:55:00,773.89,55.72,TRADE
TAS1,2026/02/01 14:00:00,786.05,35.71,TRADE
TAS1,2026/02/01 14:05:00,790.15,76.32,TRADE
TAS1,2026/02/01 14:10:00,807.29,67.45,TRADE
TAS1,2026/02/01 14:15:00,816.19,81.98,TRADE
TAS1,2026/02/01 14:20:00,820.62,82.93,TRADE
TAS1,2026/02/01 14:25:00,813.85,47.64,TRADE
TAS1,2026/02/01 14:30:00,798.9,31.03,TRADE
TAS1,2026/02/01 14:35:00,806.4,31.03,TRADE
TAS1,2026/02/01 14:40:00,806.28,35.94,TRADE
TAS1,2026/02/01 14:45:00,801.33,31.30,TRADE
TAS1,2026/02/01 14:50:00,790.47,63.55,TRADE
TAS1,2026/02/01 14:55:00,796.91,83.69,TRADE
TAS1,2026/02/01 15:00:00,807.69,65.21,TRADE
TAS1,2026/02/01 15:05:00,818.05,59.04,TRADE
TAS1,2026/02/01 15:10:00,840.37,42.28,TRADE
TAS1,2026/02/01 15:15:00,840.73,52.02,TRADE
TAS1,2026/02/01 15:20:00,830.78,45.88,TRADE
TAS1,2026/02/01 15:25:00,836.09,37.19,TRADE
TAS1,2026/02/01 15:30:00,843.39,47.18,TRADE
TAS1,2026/02/01 15:35:00,848.62,56.34,TRADE
TAS1,2026/02/01 15:40:00,891.41,70.48,TRADE
TAS1,2026/02/01 15:45:00,843.88,41.87,TRADE
TAS1,2026/02/01 15:50:00,859.38,76.27,TRADE
TAS1,2026/02/01 15:55:00,875.5,67.33,TRADE
TAS1,2026/02/01 16:00:00,880.92,70.99,TRADE
TAS1,2026/02/01 16:05:00,904.64,81.98,TRADE
TAS1,2026/02/01 16:10:00,922.12,83.86,TRADE
TAS1,2026/02/01 16:15:00,915.45,54.82,TRADE
TAS1,2026/02/01 16:20:00,916.6,59.11,TRADE
TAS1,2026/02/01 16:25:00,928.06,64.07,TRADE
TAS1,2026/02/01 16:30:00,957.19,68.96,TRADE
TAS1,2026/02/01 16:35:00,950.08,59.73,TRADE
TAS1,2026/02/01 16:40:00,958.78,59.46,TRADE
TAS1,2026/02/01 16:45:00,953.28,81.35,TRADE
TAS1,2026/02/01 16:50:00,968.54,88.95,TRADE
TAS1,2026/02/01 16:55:00,977.4,88.62,TRADE
TAS1,2026/02/01 17:00:00,967.77,68.85,TRADE
TAS1,2026/02/01 17:05:00,947.41,31.02,TRADE
TAS1,2026/02/01 17:10:00,954.79,31.02,TRADE
TAS1,2026/02/01 17:15:00,930.45,59.12,TRADE
TAS1,2026/02/01 17:20:00,961.85,31.02,TRADE
TAS1,2026/02/01 17:25:00,971.76,31.02,TRADE
TAS1,2026/02/01 17:30:00,936.17,31.85,TRADE
TAS1,2026/02/01 17:35:00,922.9,30.71,TRADE
TAS1,2026/02/01 17:40:00,927.15,30.18,TRADE
TAS1,2026/02/01 17:45:00,930.96,31.02,TRADE
TAS1,2026/02/01 17:50:00,934.08,31.02,TRADE
TAS1,2026/02/01 17:55:00,930.66,30.18,TRADE
TAS1,2026/02/01 18:00:00,922.87,34.71,TRADE
TAS1,2026/02/01 18:05:00,960.36,31.02,TRADE
TAS1,2026/02/01 18:10:00,971.61,31.70,TRADE
TAS1,2026/02/01 18:15:00,962.54,32.74,TRADE
TAS1,2026/02/01 18:20:00,964.75,31.96,TRADE
TAS1,2026/02/01 18:25:00,951.9,30.18,TRADE
TAS1,2026/02/01 18:30:00,957.04,32.36,TRADE
TAS1,2026/02/01 18:35:00,957.99,31.02,TRADE
TAS1,2026/02/01 18:40:00,951.94,31.02,TRADE
TAS1,2026/02/01 18:45:00,952.52,60.11,TRADE
TAS1,2026/02/01 18:50:00,939.69,59.54,TRADE
TAS1,2026/02/01 18:55:00,939.73,60.11,TRADE
TAS1,2026/02/01 19:00:00,942.67,60.11,TRADE
TAS1,2026/02/01 19:05:00,951.97,30.71,TRADE
TAS1,2026/02/01 19:10:00,963.36,30.54,TRADE
TAS1,2026/02/01 19:15:00,964.06,33.51,TRADE
TAS1,2026/02/01 19:20:00,976.77,33.61,TRADE
TAS1,2026/02/01 19:25:00,976.72,60.12,TRADE
TAS1,2026/02/01 19:30:00,965.8,34.98,TRADE
TAS1,2026/02/01 19:35:00,954.53,38.90,TRADE
TAS1,2026/02/01 19:40:00,948.84,32.22,TRADE
TAS1,2026/02/01 19:45:00,951.67,30.71,TRADE
TAS1,2026/02/01 19:50:00,957.56,30.71,TRADE
TAS1,2026/02/01 19:55:00,959.39,31.02,TRADE
TAS1,2026/02/01 20:00:00,956.98,80.08,TRADE
TAS1,2026/02/01 20:05:00,959.16,80.71,TRADE
TAS1,2026/02/01 20:10:00,957.17,80.71,TRADE
TAS1,2026/02/01 20:15:00,957.57,80.71,TRADE
TAS1,2026/02/01 20:20:00,957.68,80.22,TRADE
TAS1,2026/02/01 20:25:00,953.71,80.71,TRADE
TAS1,2026/02/01 20:30:00,951.9,60.71,TRADE
TAS1,2026/02/01 20:35:00,944.33,60.08,TRADE
TAS1,2026/02/01 20:40:00,944.37,60.71,TRADE
TAS1,2026/02/01 20:45:00,937.02,60.71,TRADE
TAS1,2026/02/01 20:50:00,939.6,61.35,TRADE
TAS1,2026/02/01 20:55:00,954.1,61.35,TRADE
TAS1,2026/02/01 21:00:00,944.74,60.71,TRADE
TAS1,2026/02/01 21:05:00,949.78,61.35,TRADE
TAS1,2026/02/01 21:10:00,953.51,60.71,TRADE
TAS1,2026/02/01 21:15:00,955.71,60.08,TRADE
TAS1,2026/02/01 21:20:00,957.64,60.71,TRADE
TAS1,2026/02/01 21:25:00,943,60.71,TRADE
TAS1,2026/02/01 21:30:00,921.07,60.08,TRADE
TAS1,2026/02/01 21:35:00,930.01,61.35,TRADE
TAS1,2026/02/01 21:40:00,929.35,61.98,TRADE
TAS1,2026/02/01 21:45:00,914.38,60.71,TRADE
TAS1,2026/02/01 21:50:00,906.23,60.71,TRADE
TAS1,2026/02/01 21:55:00,895.28,60.71,TRADE
TAS1,2026/02/01 22:00:00,890.64,60.71,TRADE
TAS1,2026/02/01 22:05:00,889.45,59.69,TRADE
TAS1,2026/02/01 22:10:00,882.59,60.71,TRADE
TAS1,2026/02/01 22:15:00,871.68,59.69,TRADE
TAS1,2026/02/01 22:20:00,858.84,59.69,TRADE
TAS1,2026/02/01 22:25:00,853.94,59.50,TRADE
TAS1,2026/02/01 22:30:00,849.44,40.55,TRADE
TAS1,2026/02/01 22:35:00,852.07,59.50,TRADE
TAS1,2026/02/01 22:40:00,853.13,61.98,TRADE
TAS1,2026/02/01 22:45:00,844.43,61.98,TRADE
TAS1,2026/02/01 22:50:00,837.86,61.35,TRADE
TAS1,2026/02/01 22:55:00,835.81,60.71,TRADE
TAS1,2026/02/01 23:00:00,837.39,60.71,TRADE
TAS1,2026/02/01 23:05:00,827.82,60.71,TRADE
TAS1,2026/02/01 23:10:00,818.02,59.69,TRADE
TAS1,2026/02/01 23:15:00,827.35,60.71,TRADE
TAS1,2026/02/01 23:20:00,821.95,60.71,TRADE
TAS1,2026/02/01 23:25:00,814.22,59.50,TRADE
TAS1,2026/02/01 23:30:00,806.95,60.71,TRADE
TAS1,2026/02/01 23:35:00,808.94,60.71,TRADE
TAS1,2026/02/01 23:40:00,807.43,60.71,TRADE
TAS1,2026/02/01 23:45:00,804.95,60.71,TRADE
TAS1,2026/02/01 23:50:00,801.07,60.40,TRADE
TAS1,2026/02/01 23:55:00,814.33,61.35,TRADE
TAS1,2026/02/02 00:00:00,794.4,60.08,TRADE
TAS1,2026/02/02 00:05:00,810.57,60.08,TRADE
TAS1,2026/02/02 00:10:00,812.06,59.42,TRADE
TAS1,2026/02/02 00:15:00,811.31,60.71,TRADE
TAS1,2026/02/02 00:20:00,829.86,60.71,TRADE
TAS1,2026/02/02 00:25:00,833.06,60.71,TRADE
TAS1,2026/02/02 00:30:00,832.65,60.71,TRADE
TAS1,2026/02/02 00:35:00,831.96,61.35,TRADE
TAS1,2026/02/02 00:40:00,828.93,61.35,TRADE
TAS1,2026/02/02 00:45:00,828.88,60.71,TRADE
TAS1,2026/02/02 00:50:00,818.27,59.04,TRADE
TAS1,2026/02/02 00:55:00,814.19,59.04,TRADE
TAS1,2026/02/02 01:00:00,815.54,59.04,TRADE
TAS1,2026/02/02 01:05:00,814.77,58.59,TRADE
TAS1,2026/02/02 01:10:00,801.73,58.59,TRADE
TAS1,2026/02/02 01:15:00,800.14,58.76,TRADE
TAS1,2026/02/02 01:20:00,805.81,58.76,TRADE
TAS1,2026/02/02 01:25:00,803.28,59.08,TRADE
TAS1,2026/02/02 01:30:00,810.15,60.71,TRADE
TAS1,2026/02/02 01:35:00,812.65,80.71,TRADE
TAS1,2026/02/02 01:40:00,807.12,80.08,TRADE
TAS1,2026/02/02 01:45:00,806.07,80.08,TRADE
TAS1,2026/02/02 01:50:00,815.62,80.71,TRADE
TAS1,2026/02/02 01:55:00,816.53,80.71,TRADE
TAS1,2026/02/02 02:00:00,821.28,81.35,TRADE
TAS1,2026/02/02 02:05:00,815.31,80.71,TRADE
TAS1,2026/02/02 02:10:00,822.72,80.71,TRADE
TAS1,2026/02/02 02:15:00,830.78,81.35,TRADE
TAS1,2026/02/02 02:20:00,826.19,80.71,TRADE
TAS1,2026/02/02 02:25:00,822.36,80.71,TRADE
TAS1,2026/02/02 02:30:00,817.53,80.71,TRADE
TAS1,2026/02/02 02:35:00,819.93,80.71,TRADE
TAS1,2026/02/02 02:40:00,817.39,80.71,TRADE
TAS1,2026/02/02 02:45:00,815.98,81.98,TRADE
TAS1,2026/02/02 02:50:00,812.95,80.71,TRADE
TAS1,2026/02/02 02:55:00,815.33,80.71,TRADE
TAS1,2026/02/02 03:00:00,815.25,80.71,TRADE
TAS1,2026/02/02 03:05:00,813.23,81.35,TRADE
TAS1,2026/02/02 03:10:00,819.42,81.35,TRADE
TAS1,2026/02/02 03:15:00,819.64,80.71,TRADE
TAS1,2026/02/02 03:20:00,819.36,80.71,TRADE
TAS1,2026/02/02 03:25:00,799.53,80.08,TRADE
TAS1,2026/02/02 03:30:00,800.46,80.08,TRADE
TAS1,2026/02/02 03:35:00,802.68,80.71,TRADE
TAS1,2026/02/02 03:40:00,799.49,80.08,TRADE
TAS1,2026/02/02 03:45:00,798.16,80.08,TRADE
TAS1,2026/02/02 03:50:00,802.92,80.08,TRADE
TAS1,2026/02/02 03:55:00,804.66,80.71,TRADE
TAS1,2026/02/02 04:00:00,817.42,80.71,TRADE
TAS1,2026/02/02 04:05:00,817.95,85.53,TRADE
TAS1,2026/02/02 04:10:00,822.12,85.18,TRADE
TAS1,2026/02/02 04:15:00,828.15,85.53,TRADE
TAS1,2026/02/02 04:20:00,844.77,85.53,TRADE
TAS1,2026/02/02 04:25:00,847.59,85.71,TRADE
TAS1,2026/02/02 04:30:00,849.88,85.71,TRADE
TAS1,2026/02/02 04:35:00,863.01,95.12,TRADE
TAS1,2026/02/02 04:40:00,877.55,92.50,TRADE
TAS1,2026/02/02 04:45:00,888.33,95.12,TRADE
TAS1,2026/02/02 04:50:00,909.34,95.12,TRADE
TAS1,2026/02/02 04:55:00,927.05,95.12,TRADE
TAS1,2026/02/02 05:00:00,935.54,124.19,TRADE
TAS1,2026/02/02 05:05:00,941.11,95.12,TRADE
TAS1,2026/02/02 05:10:00,975.72,95.12,TRADE
TAS1,2026/02/02 05:15:00,986.12,95.12,TRADE
TAS1,2026/02/02 05:20:00,993.21,95.12,TRADE
TAS1,2026/02/02 05:25:00,998.14,95.12,TRADE
TAS1,2026/02/02 05:30:00,1002.02,95.12,TRADE
TAS1,2026/02/02 05:35:00,1002.92,95.12,TRADE
TAS1,2026/02/02 05:40:00,996.54,95.12,TRADE
TAS1,2026/02/02 05:45:00,1006.22,95.12,TRADE
TAS1,2026/02/02 05:50:00,1014.28,102.34,TRADE
TAS1,2026/02/02 05:55:00,1032.99,151.28,TRADE
TAS1,2026/02/02 06:00:00,1017.74,98.71,TRADE
TAS1,2026/02/02 06:05:00,1023.52,118.54,TRADE
TAS1,2026/02/02 06:10:00,1033.75,95.12,TRADE
TAS1,2026/02/02 06:15:00,1036.21,95.12,TRADE
TAS1,2026/02/02 06:20:00,1042.45,95.12,TRADE
TAS1,2026/02/02 06:25:00,1041.96,95.33,TRADE
TAS1,2026/02/02 06:30:00,1034.82,95.12,TRADE
TAS1,2026/02/02 06:35:00,1024.06,95.12,TRADE
TAS1,2026/02/02 06:40:00,1008.7,95.12,TRADE
TAS1,2026/02/02 06:45:00,1017.41,95.12,TRADE
TAS1,2026/02/02 06:50:00,1026.5,114.94,TRADE
TAS1,2026/02/02 06:55:00,1022.74,110.47,TRADE
TAS1,2026/02/02 07:00:00,1020.83,95.12,TRADE
TAS1,2026/02/02 07:05:00,1013.54,95.12,TRADE
TAS1,2026/02/02 07:10:00,1001.64,96.06,TRADE
TAS1,2026/02/02 07:15:00,990.91,95.12,TRADE
TAS1,2026/02/02 07:20:00,972.42,95.12,TRADE
TAS1,2026/02/02 07:25:00,967.81,95.12,TRADE
TAS1,2026/02/02 07:30:00,964.15,95.12,TRADE
TAS1,2026/02/02 07:35:00,958.4,77.40,TRADE
TAS1,2026/02/02 07:40:00,950.47,74.66,TRADE
TAS1,2026/02/02 07:45:00,933.21,72.86,TRADE
TAS1,2026/02/02 07:50:00,932.09,68.09,TRADE
TAS1,2026/02/02 07:55:00,930.12,72.10,TRADE
TAS1,2026/02/02 08:00:00,922.82,66.83,TRADE
TAS1,2026/02/02 08:05:00,918.62,77.37,TRADE
TAS1,2026/02/02 08:10:00,907.82,71.16,TRADE
TAS1,2026/02/02 08:15:00,902.84,72.09,TRADE
TAS1,2026/02/02 08:20:00,902.94,66.84,TRADE
TAS1,2026/02/02 08:25:00,899.35,65.12,TRADE
TAS1,2026/02/02 08:30:00,888.77,65.12,TRADE
TAS1,2026/02/02 08:35:00,879.04,89.93,TRADE
TAS1,2026/02/02 08:40:00,861.11,65.12,TRADE
TAS1,2026/02/02 08:45:00,868.31,65.12,TRADE
TAS1,2026/02/02 08:50:00,859.47,65.12,TRADE
TAS1,2026/02/02 08:55:00,853.39,65.12,TRADE
TAS1,2026/02/02 09:00:00,845.85,65.12,TRADE
TAS1,2026/02/02 09:05:00,836.84,69.93,TRADE
TAS1,2026/02/02 09:10:00,832.48,74.84,TRADE
TAS1,2026/02/02 09:15:00,830.33,74.86,TRADE
TAS1,2026/02/02 09:20:00,815.33,65.12,TRADE
TAS1,2026/02/02 09:25:00,809.14,68.53,TRADE
TAS1,2026/02/02 09:30:00,802.46,65.12,TRADE
TAS1,2026/02/02 09:35:00,791.74,70.72,TRADE
TAS1,2026/02/02 09:40:00,790.43,96.95,TRADE
TAS1,2026/02/02 09:45:00,784.05,70.84,TRADE
TAS1,2026/02/02 09:50:00,780.61,72.66,TRADE
TAS1,2026/02/02 09:55:00,786.88,65.12,TRADE
TAS1,2026/02/02 10:00:00,795.1,68.23,TRADE
TAS1,2026/02/02 10:05:00,792.85,68.66,TRADE
TAS1,2026/02/02 10:10:00,784.53,65.12,TRADE
TAS1,2026/02/02 10:15:00,783.39,65.12,TRADE
TAS1,2026/02/02 10:20:00,789.46,65.12,TRADE
TAS1,2026/02/02 10:25:00,797.1,65.26,TRADE
TAS1,2026/02/02 10:30:00,793.36,68.62,TRADE
TAS1,2026/02/02 10:35:00,791.75,105.49,TRADE
TAS1,2026/02/02 10:40:00,791.92,102.57,TRADE
TAS1,2026/02/02 10:45:00,782.38,98.58,TRADE
TAS1,2026/02/02 10:50:00,779.13,95.85,TRADE
TAS1,2026/02/02 10:55:00,772.32,99.20,TRADE
TAS1,2026/02/02 11:00:00,772.32,107.53,TRADE
TAS1,2026/02/02 11:05:00,762.8,106.78,TRADE
TAS1,2026/02/02 11:10:00,762.89,102.57,TRADE
TAS1,2026/02/02 11:15:00,764.51,105.01,TRADE
TAS1,2026/02/02 11:20:00,755.43,107.53,TRADE
TAS1,2026/02/02 11:25:00,750.59,100.89,TRADE
TAS1,2026/02/02 11:30:00,747.66,74.31,TRADE
TAS1,2026/02/02 11:35:00,740.27,97.28,TRADE
TAS1,2026/02/02 11:40:00,738.47,108.03,TRADE
TAS1,2026/02/02 11:45:00,733.87,106.78,TRADE
TAS1,2026/02/02 11:50:00,718.05,95.72,TRADE
TAS1,2026/02/02 11:55:00,710.02,93.77,TRADE
TAS1,2026/02/02 12:00:00,703.99,93.77,TRADE
TAS1,2026/02/02 12:05:00,686.69,65.08,TRADE
TAS1,2026/02/02 12:10:00,686.12,65.08,TRADE
TAS1,2026/02/02 12:15:00,686.56,65.08,TRADE
TAS1,2026/02/02 12:20:00,681.76,65.08,TRADE
TAS1,2026/02/02 12:25:00,690.71,65.08,TRADE
TAS1,2026/02/02 12:30:00,686.95,65.08,TRADE
TAS1,2026/02/02 12:35:00,691.44,69.55,TRADE
TAS1,2026/02/02 12:40:00,689.36,69.05,TRADE
TAS1,2026/02/02 12:45:00,697.84,66.26,TRADE
TAS1,2026/02/02 12:50:00,705.9,65.08,TRADE
TAS1,2026/02/02 12:55:00,704.95,65.08,TRADE
TAS1,2026/02/02 13:00:00,710.01,68.56,TRADE
TAS1,2026/02/02 13:05:00,711.21,75.11,TRADE
TAS1,2026/02/02 13:10:00,707.7,72.97,TRADE
TAS1,2026/02/02 13:15:00,693.71,65.08,TRADE
TAS1,2026/02/02 13:20:00,693.59,65.08,TRADE
