REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2026/05/01 07:20:00,1096.45,70.14,TRADE
TAS1,2026/05/01 07:25:00,1107.76,77.31,TRADE
TAS1,2026/05/01 07:30:00,1110.87,76.56,TRADE
TAS1,2026/05/01 07:35:00,1120.55,75.81,TRADE
TAS1,2026/05/01 07:40:00,1113.08,76.90,TRADE
TAS1,2026/05/01 07:45:00,1111.95,75.79,TRADE
TAS1,2026/05/01 07:50:00,1115.8,76.90,TRADE
TAS1,2026/05/01 07:55:00,1116.54,76.90,TRADE
TAS1,2026/05/01 08:00:00,1119.89,87.90,TRADE
TAS1,2026/05/01 08:05:00,1118.02,88.01,TRADE
TAS1,2026/05/01 08:10:00,1125.97,88.01,TRADE
TAS1,2026/05/01 08:15:00,1119.88,76.95,TRADE
TAS1,2026/05/01 08:20:00,1112.96,76.90,TRADE
TAS1,2026/05/01 08:25:00,1111.86,74.64,TRADE
TAS1,2026/05/01 08:30:00,1105.79,74.11,TRADE
TAS1,2026/05/01 08:35:00,1098.83,84.89,TRADE
TAS1,2026/05/01 08:40:00,1100.73,85.65,TRADE
TAS1,2026/05/01 08:45:00,1096.3,73.90,TRADE
TAS1,2026/05/01 08:50:00,1090.18,73.89,TRADE
TAS1,2026/05/01 08:55:00,1082.51,74.59,TRADE
TAS1,2026/05/01 09:00:00,1079.08,73.90,TRADE
TAS1,2026/05/01 09:05:00,1075.14,85.92,TRADE
TAS1,2026/05/01 09:10:00,1068.41,85.66,TRADE
TAS1,2026/05/01 09:15:00,1069.6,85.65,TRADE
TAS1,2026/05/01 09:20:00,1074.34,84.88,TRADE
TAS1,2026/05/01 09:25:00,1066.36,85.09,TRADE
TAS1,2026/05/01 09:30:00,1059.81,84.87,TRADE
TAS1,2026/05/01 09:35:00,1056.59,73.89,TRADE
TAS1,2026/05/01 09:40:00,1041.37,73.91,TRADE
TAS1,2026/05/01 09:45:00,1039.26,73.48,TRADE
TAS1,2026/05/01 09:50:00,1030.85,72.79,TRADE
TAS1,2026/05/01 09:55:00,1024.98,72.84,TRADE
TAS1,2026/05/01 10:00:00,1016.15,73.11,TRADE
TAS1,2026/05/01 10:05:00,1006.77,82.38,TRADE
TAS1,2026/05/01 10:10:00,1027.54,84.54,TRADE
TAS1,2026/05/01 10:15:00,1030.7,83.66,TRADE
TAS1,2026/05/01 10:20:00,996.76,82.53,TRADE
TAS1,2026/05/01 10:25:00,1035.28,88.14,TRADE
TAS1,2026/05/01 10:30:00,1027.62,88.14,TRADE
TAS1,2026/05/01 10:35:00,1019.79,83.65,TRADE
TAS1,2026/05/01 10:40:00,1025.96,84.26,TRADE
TAS1,2026/05/01 10:45:00,1021.19,80.37,TRADE
TAS1,2026/05/01 10:50:00,1021.38,79.51,TRADE
TAS1,2026/05/01 10:55:00,1017.45,88.14,TRADE
TAS1,2026/05/01 11:00:00,1010.78,88.14,TRADE
TAS1,2026/05/01 11:05:00,1003.73,82.72,TRADE
TAS1,2026/05/01 11:10:00,987.45,84.29,TRADE
TAS1,2026/05/01 11:15:00,980.39,84.79,TRADE
TAS1,2026/05/01 11:20:00,964.91,84.30,TRADE
TAS1,2026/05/01 11:25:00,958.44,84.29,TRADE
TAS1,2026/05/01 11:30:00,952.7,80.47,TRADE
TAS1,2026/05/01 11:35:00,948.17,84.27,TRADE
TAS1,2026/05/01 11:40:00,950.16,83.54,TRADE
TAS1,2026/05/01 11:45:00,947.45,84.29,TRADE
TAS1,2026/05/01 11:50:00,943.01,83.63,TRADE
TAS1,2026/05/01 11:55:00,933.96,80.43,TRADE
TAS1,2026/05/01 12:00:00,931.12,80.45,TRADE
TAS1,2026/05/01 12:05:00,927.32,81.62,TRADE
TAS1,2026/05/01 12:10:00,925.46,83.71,TRADE
TAS1,2026/05/01 12:15:00,922.05,79.82,TRADE
TAS1,2026/05/01 12:20:00,911.96,80.41,TRADE
TAS1,2026/05/01 12:25:00,917.35,83.69,TRADE
TAS1,2026/05/01 12:30:00,910.45,83.75,TRADE
TAS1,2026/05/01 12:35:00,919.67,88.14,TRADE
TAS1,2026/05/01 12:40:00,911.14,82.66,TRADE
TAS1,2026/05/01 12:45:00,904.99,84.26,TRADE
TAS1,2026/05/01 12:50:00,902.86,78.49,TRADE
TAS1,2026/05/01 12:55:00,902.86,84.41,TRADE
TAS1,2026/05/01 13:00:00,901.3,79.79,TRADE
TAS1,2026/05/01 13:05:00,889.35,84.27,TRADE
TAS1,2026/05/01 13:10:00,821.63,84.31,TRADE
TAS1,2026/05/01 13:15:00,802.36,84.87,TRADE
TAS1,2026/05/01 13:20:00,805.84,84.60,TRADE
TAS1,2026/05/01 13:25:00,809.72,84.55,TRADE
TAS1,2026/05/01 13:30:00,810.39,84.62,TRADE
TAS1,2026/05/01 13:35:00,831.89,84.54,TRADE
TAS1,2026/05/01 13:40:00,886.54,88.14,TRADE
TAS1,2026/05/01 13:45:00,916.52,88.14,TRADE
TAS1,2026/05/01 13:50:00,915.11,85.58,TRADE
TAS1,2026/05/01 13:55:00,917.63,88.14,TRADE
TAS1,2026/05/01 14:00:00,919.84,84.71,TRADE
TAS1,2026/05/01 14:05:00,910.61,84.56,TRADE
TAS1,2026/05/01 14:10:00,910.03,84.64,TRADE
TAS1,2026/05/01 14:15:00,928.33,88.14,TRADE
TAS1,2026/05/01 14:20:00,932.46,84.84,TRADE
TAS1,2026/05/01 14:25:00,944.47,85.62,TRADE
TAS1,2026/05/01 14:30:00,938.74,84.41,TRADE
TAS1,2026/05/01 14:35:00,952.93,84.34,TRADE
TAS1,2026/05/01 14:40:00,948.68,84.37,TRADE
TAS1,2026/05/01 14:45:00,962.75,85.59,TRADE
TAS1,2026/05/01 14:50:00,953.7,85.60,TRADE
TAS1,2026/05/01 14:55:00,961.39,85.90,TRADE
TAS1,2026/05/01 15:00:00,963.72,84.84,TRADE
TAS1,2026/05/01 15:05:00,980.36,84.27,TRADE
TAS1,2026/05/01 15:10:00,969.64,84.86,TRADE
TAS1,2026/05/01 15:15:00,984.23,84.46,TRADE
TAS1,2026/05/01 15:20:00,997.53,85.58,TRADE
TAS1,2026/05/01 15:25:00,1008.06,87.95,TRADE
TAS1,2026/05/01 15:30:00,1010.4,88.14,TRADE
TAS1,2026/05/01 15:35:00,1008.76,70.28,TRADE
TAS1,2026/05/01 15:40:00,1007.22,74.64,TRADE
TAS1,2026/05/01 15:45:00,1008.3,76.90,TRADE
TAS1,2026/05/01 15:50:00,1017.69,86.72,TRADE
TAS1,2026/05/01 15:55:00,1019.06,88,TRADE
TAS1,2026/05/01 16:00:00,1023.51,88,TRADE
TAS1,2026/05/01 16:05:00,1028.72,76.20,TRADE
TAS1,2026/05/01 16:10:00,1029.37,76.35,TRADE
TAS1,2026/05/01 16:15:00,1035.36,77,TRADE
TAS1,2026/05/01 16:20:00,1062.1,88.14,TRADE
TAS1,2026/05/01 16:25:00,1070.19,85.92,TRADE
TAS1,2026/05/01 16:30:00,1077.9,105.52,TRADE
TAS1,2026/05/01 16:35:00,1086.54,88.14,TRADE
TAS1,2026/05/01 16:40:00,1089.57,88.14,TRADE
TAS1,2026/05/01 16:45:00,1092.35,98.37,TRADE
TAS1,2026/05/01 16:50:00,1104.23,92.32,TRADE
TAS1,2026/05/01 16:55:00,1108.76,88.28,TRADE
TAS1,2026/05/01 17:00:00,1105.1,88.28,TRADE
TAS1,2026/05/01 17:05:00,1105.57,88.28,TRADE
TAS1,2026/05/01 17:10:00,1115.1,88.30,TRADE
TAS1,2026/05/01 17:15:00,1121.63,88.28,TRADE
TAS1,2026/05/01 17:20:00,1127.23,88.28,TRADE
TAS1,2026/05/01 17:25:00,1134.51,88.28,TRADE
TAS1,2026/05/01 17:30:00,1144.82,88.28,TRADE
TAS1,2026/05/01 17:35:00,1138.89,88.14,TRADE
TAS1,2026/05/01 17:40:00,1151.07,88.14,TRADE
TAS1,2026/05/01 17:45:00,1158.09,88.28,TRADE
TAS1,2026/05/01 17:50:00,1168.15,88.28,TRADE
TAS1,2026/05/01 17:55:00,1167.81,88.28,TRADE
TAS1,2026/05/01 18:00:00,1166.57,88.28,TRADE
TAS1,2026/05/01 18:05:00,1166.77,88.28,TRADE
TAS1,2026/05/01 18:10:00,1166.02,88.14,TRADE
TAS1,2026/05/01 18:15:00,1159.92,88.14,TRADE
TAS1,2026/05/01 18:20:00,1156.76,88.14,TRADE
TAS1,2026/05/01 18:25:00,1153.5,88.14,TRADE
TAS1,2026/05/01 18:30:00,1151.68,88.14,TRADE
TAS1,2026/05/01 18:35:00,1149.07,88.14,TRADE
TAS1,2026/05/01 18:40:00,1149.74,88.14,TRADE
TAS1,2026/05/01 18:45:00,1144.76,88.14,TRADE
TAS1,2026/05/01 18:50:00,1135.21,88.14,TRADE
TAS1,2026/05/01 18:55:00,1124.84,88.14,TRADE
TAS1,2026/05/01 19:00:00,1131.72,88.14,TRADE
TAS1,2026/05/01 19:05:00,1129.19,88.14,TRADE
TAS1,2026/05/01 19:10:00,1124.08,88.14,TRADE
TAS1,2026/05/01 19:15:00,1116.39,88.14,TRADE
TAS1,2026/05/01 19:20:00,1112.49,88.14,TRADE
TAS1,2026/05/01 19:25:00,1099.83,88.14,TRADE
TAS1,2026/05/01 19:30:00,1099.67,88.14,TRADE
TAS1,2026/05/01 19:35:00,1095.01,93.71,TRADE
TAS1,2026/05/01 19:40:00,1092.2,79.11,TRADE
TAS1,2026/05/01 19:45:00,1086.03,88.14,TRADE
TAS1,2026/05/01 19:50:00,1081.3,88.14,TRADE
TAS1,2026/05/01 19:55:00,1086.83,88.14,TRADE
TAS1,2026/05/01 20:00:00,1082.6,88.14,TRADE
TAS1,2026/05/01 20:05:00,1072.4,88.14,TRADE
TAS1,2026/05/01 20:10:00,1082.44,88.14,TRADE
TAS1,2026/05/01 20:15:00,1081.13,88.14,TRADE
TAS1,2026/05/01 20:20:00,1076.96,88.14,TRADE
TAS1,2026/05/01 20:25:00,1072.26,88.14,TRADE
TAS1,2026/05/01 20:30:00,1065.86,88.14,TRADE
TAS1,2026/05/01 20:35:00,1063.72,88.14,TRADE
TAS1,2026/05/01 20:40:00,1051.91,88.01,TRADE
TAS1,2026/05/01 20:45:00,1048.8,87.28,TRADE
TAS1,2026/05/01 20:50:00,1051.17,87.28,TRADE
TAS1,2026/05/01 20:55:00,1049.21,87.28,TRADE
TAS1,2026/05/01 21:00:00,1051.06,87.28,TRADE
TAS1,2026/05/01 21:05:00,1053.55,71.10,TRADE
TAS1,2026/05/01 21:10:00,1040.38,70.28,TRADE
TAS1,2026/05/01 21:15:00,1039.67,71.08,TRADE
TAS1,2026/05/01 21:20:00,1048.42,71.20,TRADE
TAS1,2026/05/01 21:25:00,1054.81,71.20,TRADE
TAS1,2026/05/01 21:30:00,1052.81,72.17,TRADE
TAS1,2026/05/01 21:35:00,1045.01,75.09,TRADE
TAS1,2026/05/01 21:40:00,1040.7,74.23,TRADE
TAS1,2026/05/01 21:45:00,1043.31,73.22,TRADE
TAS1,2026/05/01 21:50:00,1047.31,73.21,TRADE
TAS1,2026/05/01 21:55:00,1042.38,72.92,TRADE
TAS1,2026/05/01 22:00:00,1040.16,73.23,TRADE
TAS1,2026/05/01 22:05:00,1024.43,73.92,TRADE
TAS1,2026/05/01 22:10:00,1022.12,73.21,TRADE
TAS1,2026/05/01 22:15:00,1029.97,74.22,TRADE
TAS1,2026/05/01 22:20:00,1023.49,74.22,TRADE
TAS1,2026/05/01 22:25:00,1020.05,73.95,TRADE
TAS1,2026/05/01 22:30:00,1018.04,74.23,TRADE
TAS1,2026/05/01 22:35:00,1016.35,75.11,TRADE
TAS1,2026/05/01 22:40:00,1009.58,75.08,TRADE
TAS1,2026/05/01 22:45:00,997.05,74.23,TRADE
TAS1,2026/05/01 22:50:00,990.11,74.23,TRADE
TAS1,2026/05/01 22:55:00,988.72,75.10,TRADE
TAS1,2026/05/01 23:00:00,983.32,75.11,TRADE
TAS1,2026/05/01 23:05:00,981.56,74.22,TRADE
TAS1,2026/05/01 23:10:00,978.49,76.18,TRADE
TAS1,2026/05/01 23:15:00,977.03,76.18,TRADE
TAS1,2026/05/01 23:20:00,970.92,76.18,TRADE
TAS1,2026/05/01 23:25:00,962.54,76.17,TRADE
TAS1,2026/05/01 23:30:00,966.45,76.17,TRADE
TAS1,2026/05/01 23:35:00,969.03,76.90,TRADE
TAS1,2026/05/01 23:40:00,962.22,76.90,TRADE
TAS1,2026/05/01 23:45:00,947.12,76.90,TRADE
TAS1,2026/05/01 23:50:00,950.69,75.81,TRADE
TAS1,2026/05/01 23:55:00,939.05,74.94,TRADE
TAS1,2026/05/02 00:00:00,934.11,74.23,TRADE
TAS1,2026/05/02 00:05:00,936.93,75.78,TRADE
TAS1,2026/05/02 00:10:00,925.34,76.90,TRADE
TAS1,2026/05/02 00:15:00,931.2,76.90,TRADE
TAS1,2026/05/02 00:20:00,930.72,76.90,TRADE
TAS1,2026/05/02 00:25:00,929.82,76.90,TRADE
TAS1,2026/05/02 00:30:00,927.23,75.79,TRADE
TAS1,2026/05/02 00:35:00,936.72,86.78,TRADE
TAS1,2026/05/02 00:40:00,925.71,87.90,TRADE
TAS1,2026/05/02 00:45:00,926.88,87.90,TRADE
TAS1,2026/05/02 00:50:00,930.22,87.90,TRADE
TAS1,2026/05/02 00:55:00,930.67,86.81,TRADE
TAS1,2026/05/02 01:00:00,924.81,86.79,TRADE
TAS1,2026/05/02 01:05:00,916.97,85.92,TRADE
TAS1,2026/05/02 01:10:00,915.02,85.93,TRADE
TAS1,2026/05/02 01:15:00,915.03,86.80,TRADE
TAS1,2026/05/02 01:20:00,916.43,85.65,TRADE
TAS1,2026/05/02 01:25:00,908.83,85.66,TRADE
TAS1,2026/05/02 01:30:00,913.85,85.92,TRADE
TAS1,2026/05/02 01:35:00,911.2,74.63,TRADE
TAS1,2026/05/02 01:40:00,914.46,74.63,TRADE
TAS1,2026/05/02 01:45:00,909.03,74.66,TRADE
TAS1,2026/05/02 01:50:00,908,74.63,TRADE
TAS1,2026/05/02 01:55:00,911.23,74.63,TRADE
TAS1,2026/05/02 02:00:00,906.45,74.63,TRADE
TAS1,2026/05/02 02:05:00,911.2,73.91,TRADE
TAS1,2026/05/02 02:10:00,910.89,73.92,TRADE
TAS1,2026/05/02 02:15:00,900.16,74.94,TRADE
TAS1,2026/05/02 02:20:00,895.04,74.07,TRADE
TAS1,2026/05/02 02:25:00,890.22,73.21,TRADE
TAS1,2026/05/02 02:30:00,886.73,73.94,TRADE
TAS1,2026/05/02 02:35:00,886.04,73.22,TRADE
TAS1,2026/05/02 02:40:00,882.72,74.09,TRADE
TAS1,2026/05/02 02:45:00,887.95,74.07,TRADE
TAS1,2026/05/02 02:50:00,898.01,74.64,TRADE
TAS1,2026/05/02 02:55:00,905.95,74.63,TRADE
TAS1,2026/05/02 03:00:00,908.82,73.89,TRADE
TAS1,2026/05/02 03:05:00,911.01,73.70,TRADE
TAS1,2026/05/02 03:10:00,913.21,74.64,TRADE
TAS1,2026/05/02 03:15:00,910.13,73.92,TRADE
TAS1,2026/05/02 03:20:00,909.87,73.68,TRADE
TAS1,2026/05/02 03:25:00,913.58,74.64,TRADE
TAS1,2026/05/02 03:30:00,915.17,73.70,TRADE
TAS1,2026/05/02 03:35:00,917.36,73.69,TRADE
TAS1,2026/05/02 03:40:00,923.2,73.65,TRADE
TAS1,2026/05/02 03:45:00,926.74,84.88,TRADE
TAS1,2026/05/02 03:50:00,922.25,85.63,TRADE
TAS1,2026/05/02 03:55:00,918.38,73.88,TRADE
TAS1,2026/05/02 04:00:00,917.6,74.63,TRADE
TAS1,2026/05/02 04:05:00,920.01,74.84,TRADE
TAS1,2026/05/02 04:10:00,919.65,85.63,TRADE
TAS1,2026/05/02 04:15:00,917.9,85.63,TRADE
TAS1,2026/05/02 04:20:00,921.36,85.62,TRADE
TAS1,2026/05/02 04:25:00,918.94,85.65,TRADE
TAS1,2026/05/02 04:30:00,920.85,74.63,TRADE
TAS1,2026/05/02 04:35:00,920.82,74.63,TRADE
TAS1,2026/05/02 04:40:00,915.75,74.67,TRADE
TAS1,2026/05/02 04:45:00,919.1,74.63,TRADE
TAS1,2026/05/02 04:50:00,920.69,74.63,TRADE
TAS1,2026/05/02 04:55:00,917.33,74.63,TRADE
TAS1,2026/05/02 05:00:00,921.86,74.63,TRADE
TAS1,2026/05/02 05:05:00,921.7,74.66,TRADE
TAS1,2026/05/02 05:10:00,927.24,74.63,TRADE
TAS1,2026/05/02 05:15:00,932.24,85.66,TRADE
TAS1,2026/05/02 05:20:00,932.48,85.66,TRADE
TAS1,2026/05/02 05:25:00,930.5,74.67,TRADE
TAS1,2026/05/02 05:30:00,928.77,74.67,TRADE
TAS1,2026/05/02 05:35:00,928.52,74.65,TRADE
TAS1,2026/05/02 05:40:00,931.36,74.64,TRADE
TAS1,2026/05/02 05:45:00,933.45,74.63,TRADE
TAS1,2026/05/02 05:50:00,937.63,74.63,TRADE
TAS1,2026/05/02 05:55:00,940.55,74.63,TRADE
TAS1,2026/05/02 06:00:00,950.07,74.63,TRADE
TAS1,2026/05/02 06:05:00,953.77,74.63,TRADE
TAS1,2026/05/02 06:10:00,963.62,74.63,TRADE
TAS1,2026/05/02 06:15:00,961.91,74.63,TRADE
TAS1,2026/05/02 06:20:00,966.95,74.66,TRADE
TAS1,2026/05/02 06:25:00,967.71,74.85,TRADE
TAS1,2026/05/02 06:30:00,963.4,74.82,TRADE
TAS1,2026/05/02 06:35:00,973.44,74.78,TRADE
TAS1,2026/05/02 06:40:00,968.35,74.78,TRADE
TAS1,2026/05/02 06:45:00,974.06,74.93,TRADE
TAS1,2026/05/02 06:50:00,978.6,74.93,TRADE
TAS1,2026/05/02 06:55:00,984.4,85.93,TRADE
TAS1,2026/05/02 07:00:00,982.54,74.93,TRADE
TAS1,2026/05/02 07:05:00,980.32,74.94,TRADE
TAS1,2026/05/02 07:10:00,969.13,74.24,TRADE
TAS1,2026/05/02 07:15:00,975.52,74.22,TRADE
TAS1,2026/05/02 07:20:00,974.74,74.07,TRADE
TAS1,2026/05/02 07:25:00,973.33,74.05,TRADE
TAS1,2026/05/02 07:30:00,981.71,74.12,TRADE
TAS1,2026/05/02 07:35:00,982.65,70.68,TRADE
TAS1,2026/05/02 07:40:00,993.13,70.67,TRADE
TAS1,2026/05/02 07:45:00,996.98,71.14,TRADE
TAS1,2026/05/02 07:50:00,1012.25,74.07,TRADE
TAS1,2026/05/02 07:55:00,1008.83,74.16,TRADE
TAS1,2026/05/02 08:00:00,1008.94,74.25,TRADE
TAS1,2026/05/02 08:05:00,1021.47,86.83,TRADE
TAS1,2026/05/02 08:10:00,1019.45,86.84,TRADE
TAS1,2026/05/02 08:15:00,1022.2,85.92,TRADE
TAS1,2026/05/02 08:20:00,1021.94,85.92,TRADE
TAS1,2026/05/02 08:25:00,1019.33,85.92,TRADE
TAS1,2026/05/02 08:30:00,1032.77,85.64,TRADE
TAS1,2026/05/02 08:35:00,1037.08,74.81,TRADE
TAS1,2026/05/02 08:40:00,1030.35,74.90,TRADE
TAS1,2026/05/02 08:45:00,1024.58,74.64,TRADE
TAS1,2026/05/02 08:50:00,1024.14,74.70,TRADE
TAS1,2026/05/02 08:55:00,1028.14,74.90,TRADE
TAS1,2026/05/02 09:00:00,1021.3,74.87,TRADE
TAS1,2026/05/02 09:05:00,1015.11,74.90,TRADE
TAS1,2026/05/02 09:10:00,1013.23,74.64,TRADE
TAS1,2026/05/02 09:15:00,1011.99,75.77,TRADE
TAS1,2026/05/02 09:20:00,1003.12,74.83,TRADE
TAS1,2026/05/02 09:25:00,998.11,74.82,TRADE
TAS1,2026/05/02 09:30:00,998.35,74.63,TRADE
TAS1,2026/05/02 09:35:00,992.7,73.85,TRADE
TAS1,2026/05/02 09:40:00,986.84,74.60,TRADE
TAS1,2026/05/02 09:45:00,983.07,73.86,TRADE
TAS1,2026/05/02 09:50:00,971.84,74.62,TRADE
TAS1,2026/05/02 09:55:00,973.3,74.62,TRADE
TAS1,2026/05/02 10:00:00,967.6,74.65,TRADE
TAS1,2026/05/02 10:05:00,962.74,74.81,TRADE
TAS1,2026/05/02 10:10:00,950.73,74.90,TRADE
TAS1,2026/05/02 10:15:00,949.49,74.82,TRADE
TAS1,2026/05/02 10:20:00,951.53,74.89,TRADE
TAS1,2026/05/02 10:25:00,946.52,74.89,TRADE
TAS1,2026/05/02 10:30:00,944.93,73.87,TRADE
TAS1,2026/05/02 10:35:00,947.52,74.61,TRADE
TAS1,2026/05/02 10:40:00,938.38,73.84,TRADE
TAS1,2026/05/02 10:45:00,931.39,73.84,TRADE
TAS1,2026/05/02 10:50:00,934.32,73.73,TRADE
TAS1,2026/05/02 10:55:00,920.49,73.83,TRADE
TAS1,2026/05/02 11:00:00,915.81,73.26,TRADE
TAS1,2026/05/02 11:05:00,915.36,73.82,TRADE
TAS1,2026/05/02 11:10:00,935.37,74.61,TRADE
TAS1,2026/05/02 11:15:00,938.4,73.79,TRADE
TAS1,2026/05/02 11:20:00,936.33,74.60,TRADE
TAS1,2026/05/02 11:25:00,929.76,74.60,TRADE
TAS1,2026/05/02 11:30:00,931.48,74.61,TRADE
TAS1,2026/05/02 11:35:00,928.9,75.74,TRADE
TAS1,2026/05/02 11:40:00,927.84,75.73,TRADE
TAS1,2026/05/02 11:45:00,932.94,74.72,TRADE
TAS1,2026/05/02 11:50:00,931.12,74.87,TRADE
TAS1,2026/05/02 11:55:00,928.02,74.79,TRADE
TAS1,2026/05/02 12:00:00,926.92,74.70,TRADE
TAS1,2026/05/02 12:05:00,912.01,88.24,TRADE
TAS1,2026/05/02 12:10:00,908.11,93.96,TRADE
TAS1,2026/05/02 12:15:00,912.21,93.49,TRADE
TAS1,2026/05/02 12:20:00,896.27,89.74,TRADE
TAS1,2026/05/02 12:25:00,902.83,90.15,TRADE
TAS1,2026/05/02 12:30:00,895.16,88.50,TRADE
TAS1,2026/05/02 12:35:00,909.85,88.24,TRADE
TAS1,2026/05/02 12:40:00,905.46,84.84,TRADE
TAS1,2026/05/02 12:45:00,908.89,85.62,TRADE
TAS1,2026/05/02 12:50:00,899.87,85.05,TRADE
TAS1,2026/05/02 12:55:00,897.97,85.63,TRADE
TAS1,2026/05/02 13:00:00,908.16,88.24,TRADE
