REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2026/01/01 08:20:00,844.15,45.12,TRADE
TAS1,2026/01/01 08:25:00,838.23,30.12,TRADE
TAS1,2026/01/01 08:30:00,835.87,30.12,TRADE
TAS1,2026/01/01 08:35:00,838.62,30.12,TRADE
TAS1,2026/01/01 08:40:00,836.26,30.12,TRADE
TAS1,2026/01/01 08:45:00,833.71,30.12,TRADE
TAS1,2026/01/01 08:50:00,825.24,46.14,TRADE
TAS1,2026/01/01 08:55:00,812,45.14,TRADE
TAS1,2026/01/01 09:00:00,803.87,45.14,TRADE
TAS1,2026/01/01 09:05:00,804.24,2.09,TRADE
TAS1,2026/01/01 09:10:00,802.89,6.48,TRADE
TAS1,2026/01/01 09:15:00,794.73,2.04,TRADE
TAS1,2026/01/01 09:20:00,800.89,0.14,TRADE
TAS1,2026/01/01 09:25:00,797.24,0.14,TRADE
TAS1,2026/01/01 09:30:00,787.64,0.10,TRADE
TAS1,2026/01/01 09:35:00,784.81,0.10,TRADE
TAS1,2026/01/01 09:40:00,780.05,0.10,TRADE
TAS1,2026/01/01 09:45:00,775.03,0.10,TRADE
TAS1,2026/01/01 09:50:00,762.49,0.10,TRADE
TAS1,2026/01/01 09:55:00,759.25,0.10,TRADE
TAS1,2026/01/01 10:00:00,759.13,-9.90,TRADE
TAS1,2026/01/01 10:05:00,756.01,-9.48,TRADE
TAS1,2026/01/01 10:10:00,760.78,1.80,TRADE
TAS1,2026/01/01 10:15:00,752.33,2.31,TRADE
TAS1,2026/01/01 10:20:00,746.81,-9.92,TRADE
TAS1,2026/01/01 10:25:00,739.83,-9.90,TRADE
TAS1,2026/01/01 10:30:00,740.66,-9.90,TRADE
TAS1,2026/01/01 10:35:00,746.05,0.08,TRADE
TAS1,2026/01/01 10:40:00,737.6,0.08,TRADE
TAS1,2026/01/01 10:45:00,732.82,-9.92,TRADE
TAS1,2026/01/01 10:50:00,730.61,-9.92,TRADE
TAS1,2026/01/01 10:55:00,717.98,14.49,TRADE
TAS1,2026/01/01 11:00:00,717.27,14.49,TRADE
TAS1,2026/01/01 11:05:00,711.65,46.32,TRADE
TAS1,2026/01/01 11:10:00,708.04,49.49,TRADE
TAS1,2026/01/01 11:15:00,698.15,11.31,TRADE
TAS1,2026/01/01 11:20:00,702.22,6.49,TRADE
TAS1,2026/01/01 11:25:00,701.38,45.10,TRADE
TAS1,2026/01/01 11:30:00,693.17,10.62,TRADE
TAS1,2026/01/01 11:35:00,700.31,16.78,TRADE
TAS1,2026/01/01 11:40:00,692.72,17.45,TRADE
TAS1,2026/01/01 11:45:00,693.19,-9.92,TRADE
TAS1,2026/01/01 11:50:00,692.43,17.51,TRADE
TAS1,2026/01/01 11:55:00,691.4,17.78,TRADE
TAS1,2026/01/01 12:00:00,695.45,-9.96,TRADE
TAS1,2026/01/01 12:05:00,682.85,-9.92,TRADE
TAS1,2026/01/01 12:10:00,679.52,26.01,TRADE
TAS1,2026/01/01 12:15:00,668.81,10.16,TRADE
TAS1,2026/01/01 12:20:00,664.71,11.86,TRADE
TAS1,2026/01/01 12:25:00,650.55,11.65,TRADE
TAS1,2026/01/01 12:30:00,649.02,11.52,TRADE
TAS1,2026/01/01 12:35:00,651.26,47.65,TRADE
TAS1,2026/01/01 12:40:00,635.2,6.36,TRADE
TAS1,2026/01/01 12:45:00,637.15,-0.32,TRADE
TAS1,2026/01/01 12:50:00,636.6,-9.92,TRADE
TAS1,2026/01/01 12:55:00,630.27,8.86,TRADE
TAS1,2026/01/01 13:00:00,627.74,8.86,TRADE
TAS1,2026/01/01 13:05:00,632.05,48.28,TRADE
TAS1,2026/01/01 13:10:00,635.92,51.31,TRADE
TAS1,2026/01/01 13:15:00,634,6.61,TRADE
TAS1,2026/01/01 13:20:00,637.91,7.38,TRADE
TAS1,2026/01/01 13:25:00,637.22,8.57,TRADE
TAS1,2026/01/01 13:30:00,632.18,8.86,TRADE
TAS1,2026/01/01 13:35:00,639.8,6.90,TRADE
TAS1,2026/01/01 13:40:00,644.26,6.31,TRADE
TAS1,2026/01/01 13:45:00,643.82,10.70,TRADE
TAS1,2026/01/01 13:50:00,648.11,20.79,TRADE
TAS1,2026/01/01 13:55:00,648.23,11.54,TRADE
TAS1,2026/01/01 14:00:00,646.09,19.93,TRADE
TAS1,2026/01/01 14:05:00,642.17,18.82,TRADE
TAS1,2026/01/01 14:10:00,640.42,11.87,TRADE
TAS1,2026/01/01 14:15:00,641.58,24.03,TRADE
TAS1,2026/01/01 14:20:00,633.42,11.87,TRADE
TAS1,2026/01/01 14:25:00,634.58,49.85,TRADE
TAS1,2026/01/01 14:30:00,635.65,11.87,TRADE
TAS1,2026/01/01 14:35:00,638.92,49.67,TRADE
TAS1,2026/01/01 14:40:00,629.11,23.61,TRADE
TAS1,2026/01/01 14:45:00,636.76,63.14,TRADE
TAS1,2026/01/01 14:50:00,642.64,64.14,TRADE
TAS1,2026/01/01 14:55:00,646.96,49.49,TRADE
TAS1,2026/01/01 15:00:00,651.65,37.23,TRADE
TAS1,2026/01/01 15:05:00,651.87,23.48,TRADE
TAS1,2026/01/01 15:10:00,651.21,23.96,TRADE
TAS1,2026/01/01 15:15:00,652.64,22.78,TRADE
TAS1,2026/01/01 15:20:00,650.73,49.85,TRADE
TAS1,2026/01/01 15:25:00,658.54,49.67,TRADE
TAS1,2026/01/01 15:30:00,665.06,49.67,TRADE
TAS1,2026/01/01 15:35:00,673.04,49.85,TRADE
TAS1,2026/01/01 15:40:00,692.55,49.49,TRADE
TAS1,2026/01/01 15:45:00,704.65,46.14,TRADE
TAS1,2026/01/01 15:50:00,718.16,54,TRADE
TAS1,2026/01/01 15:55:00,713.14,49.76,TRADE
TAS1,2026/01/01 16:00:00,725.13,53.82,TRADE
TAS1,2026/01/01 16:05:00,734.85,42.14,TRADE
TAS1,2026/01/01 16:10:00,740.61,23.32,TRADE
TAS1,2026/01/01 16:15:00,752.35,23.87,TRADE
TAS1,2026/01/01 16:20:00,763.03,23.71,TRADE
TAS1,2026/01/01 16:25:00,773.16,43.14,TRADE
TAS1,2026/01/01 16:30:00,773.84,44.14,TRADE
TAS1,2026/01/01 16:35:00,783.67,33.72,TRADE
TAS1,2026/01/01 16:40:00,798.59,42.14,TRADE
TAS1,2026/01/01 16:45:00,808.36,45.10,TRADE
TAS1,2026/01/01 16:50:00,823.95,45.10,TRADE
TAS1,2026/01/01 16:55:00,820.83,45.10,TRADE
TAS1,2026/01/01 17:00:00,829.32,45.12,TRADE
TAS1,2026/01/01 17:05:00,831.76,45.12,TRADE
TAS1,2026/01/01 17:10:00,835.16,45.12,TRADE
TAS1,2026/01/01 17:15:00,836.88,45.12,TRADE
TAS1,2026/01/01 17:20:00,847.28,45.12,TRADE
TAS1,2026/01/01 17:25:00,873.39,47.14,TRADE
TAS1,2026/01/01 17:30:00,881.84,50.24,TRADE
TAS1,2026/01/01 17:35:00,887.21,46.14,TRADE
TAS1,2026/01/01 17:40:00,889.57,46.14,TRADE
TAS1,2026/01/01 17:45:00,898.33,47.14,TRADE
TAS1,2026/01/01 17:50:00,905.82,47.14,TRADE
TAS1,2026/01/01 17:55:00,891.87,46.14,TRADE
TAS1,2026/01/01 18:00:00,909.38,47.14,TRADE
TAS1,2026/01/01 18:05:00,913.93,45.12,TRADE
TAS1,2026/01/01 18:10:00,923.13,45.12,TRADE
TAS1,2026/01/01 18:15:00,925.62,45.12,TRADE
TAS1,2026/01/01 18:20:00,926.39,45.12,TRADE
TAS1,2026/01/01 18:25:00,927.72,45.12,TRADE
TAS1,2026/01/01 18:30:00,923.41,47.86,TRADE
TAS1,2026/01/01 18:35:00,928.34,61.96,TRADE
TAS1,2026/01/01 18:40:00,929.09,54.01,TRADE
TAS1,2026/01/01 18:45:00,938.46,70.94,TRADE
TAS1,2026/01/01 18:50:00,935.83,70.94,TRADE
TAS1,2026/01/01 18:55:00,943.27,61.96,TRADE
TAS1,2026/01/01 19:00:00,937.43,48.14,TRADE
TAS1,2026/01/01 19:05:00,940.61,48.14,TRADE
TAS1,2026/01/01 19:10:00,937.5,48.14,TRADE
TAS1,2026/01/01 19:15:00,937.73,47.14,TRADE
TAS1,2026/01/01 19:20:00,946.21,65.08,TRADE
TAS1,2026/01/01 19:25:00,939.26,48.14,TRADE
TAS1,2026/01/01 19:30:00,941.36,65.08,TRADE
TAS1,2026/01/01 19:35:00,952.24,70.94,TRADE
TAS1,2026/01/01 19:40:00,941.14,70.94,TRADE
TAS1,2026/01/01 19:45:00,945.39,78.85,TRADE
TAS1,2026/01/01 19:50:00,944.47,70.94,TRADE
TAS1,2026/01/01 19:55:00,949.69,69.91,TRADE
TAS1,2026/01/01 20:00:00,953.45,72.96,TRADE
TAS1,2026/01/01 20:05:00,951.18,54.01,TRADE
TAS1,2026/01/01 20:10:00,950.78,48.14,TRADE
TAS1,2026/01/01 20:15:00,938.95,63.06,TRADE
TAS1,2026/01/01 20:20:00,951.72,69.38,TRADE
TAS1,2026/01/01 20:25:00,952.78,65.08,TRADE
TAS1,2026/01/01 20:30:00,949.44,58.54,TRADE
TAS1,2026/01/01 20:35:00,947.66,51.09,TRADE
TAS1,2026/01/01 20:40:00,943.14,48.14,TRADE
TAS1,2026/01/01 20:45:00,934.42,54.01,TRADE
TAS1,2026/01/01 20:50:00,931.43,51.09,TRADE
TAS1,2026/01/01 20:55:00,931.51,46.52,TRADE
TAS1,2026/01/01 21:00:00,929.52,47.54,TRADE
TAS1,2026/01/01 21:05:00,926.16,46.12,TRADE
TAS1,2026/01/01 21:10:00,928.02,46.14,TRADE
TAS1,2026/01/01 21:15:00,925.14,46.12,TRADE
TAS1,2026/01/01 21:20:00,916.15,46.12,TRADE
TAS1,2026/01/01 21:25:00,913.59,46.12,TRADE
TAS1,2026/01/01 21:30:00,909.01,46.11,TRADE
TAS1,2026/01/01 21:35:00,903.62,45.62,TRADE
TAS1,2026/01/01 21:40:00,907.18,45.18,TRADE
TAS1,2026/01/01 21:45:00,909.44,45.18,TRADE
TAS1,2026/01/01 21:50:00,907.68,45.18,TRADE
TAS1,2026/01/01 21:55:00,902.33,45.62,TRADE
TAS1,2026/01/01 22:00:00,892.4,60.07,TRADE
TAS1,2026/01/01 22:05:00,900.45,57.67,TRADE
TAS1,2026/01/01 22:10:00,884.78,62.76,TRADE
TAS1,2026/01/01 22:15:00,876.78,60.45,TRADE
TAS1,2026/01/01 22:20:00,891.36,60.68,TRADE
TAS1,2026/01/01 22:25:00,878.18,62.52,TRADE
TAS1,2026/01/01 22:30:00,885.81,60.52,TRADE
TAS1,2026/01/01 22:35:00,884.29,62.60,TRADE
TAS1,2026/01/01 22:40:00,882.31,61.95,TRADE
TAS1,2026/01/01 22:45:00,875.09,47.14,TRADE
TAS1,2026/01/01 22:50:00,874.99,47.14,TRADE
TAS1,2026/01/01 22:55:00,876.7,47.14,TRADE
TAS1,2026/01/01 23:00:00,875.01,47.14,TRADE
TAS1,2026/01/01 23:05:00,879.29,65.08,TRADE
TAS1,2026/01/01 23:10:00,876.03,47.14,TRADE
TAS1,2026/01/01 23:15:00,867.22,46.43,TRADE
TAS1,2026/01/01 23:20:00,868.8,46.43,TRADE
TAS1,2026/01/01 23:25:00,867.48,46.43,TRADE
TAS1,2026/01/01 23:30:00,861.08,46.34,TRADE
TAS1,2026/01/01 23:35:00,859.77,45.18,TRADE
TAS1,2026/01/01 23:40:00,847.52,45.16,TRADE
TAS1,2026/01/01 23:45:00,851.04,45.16,TRADE
TAS1,2026/01/01 23:50:00,858.93,45.16,TRADE
TAS1,2026/01/01 23:55:00,862.77,46.14,TRADE
TAS1,2026/01/02 00:00:00,866.18,46.14,TRADE
TAS1,2026/01/02 00:05:00,863.59,46.14,TRADE
TAS1,2026/01/02 00:10:00,865.68,46.14,TRADE
TAS1,2026/01/02 00:15:00,864.33,46.14,TRADE
TAS1,2026/01/02 00:20:00,868.75,46.14,TRADE
TAS1,2026/01/02 00:25:00,868.77,46.14,TRADE
TAS1,2026/01/02 00:30:00,866.22,46.14,TRADE
TAS1,2026/01/02 00:35:00,864.17,46.14,TRADE
TAS1,2026/01/02 00:40:00,865.23,46.14,TRADE
TAS1,2026/01/02 00:45:00,860.59,45.16,TRADE
TAS1,2026/01/02 00:50:00,861.08,45.16,TRADE
TAS1,2026/01/02 00:55:00,856.18,45.16,TRADE
TAS1,2026/01/02 01:00:00,866.3,46.14,TRADE
TAS1,2026/01/02 01:05:00,862.38,46.14,TRADE
TAS1,2026/01/02 01:10:00,859.99,46.14,TRADE
TAS1,2026/01/02 01:15:00,858.54,46.14,TRADE
TAS1,2026/01/02 01:20:00,859.02,46.14,TRADE
TAS1,2026/01/02 01:25:00,859.37,46.14,TRADE
TAS1,2026/01/02 01:30:00,860.82,46.14,TRADE
TAS1,2026/01/02 01:35:00,860.71,46.14,TRADE
TAS1,2026/01/02 01:40:00,861.84,46.14,TRADE
TAS1,2026/01/02 01:45:00,861.56,47.14,TRADE
TAS1,2026/01/02 01:50:00,858.58,46.14,TRADE
TAS1,2026/01/02 01:55:00,858.75,46.14,TRADE
TAS1,2026/01/02 02:00:00,860.6,47.14,TRADE
TAS1,2026/01/02 02:05:00,860.98,47.14,TRADE
TAS1,2026/01/02 02:10:00,859.94,47.14,TRADE
TAS1,2026/01/02 02:15:00,858.37,47.14,TRADE
TAS1,2026/01/02 02:20:00,856.41,47.14,TRADE
TAS1,2026/01/02 02:25:00,858.06,47.14,TRADE
TAS1,2026/01/02 02:30:00,857,47.14,TRADE
TAS1,2026/01/02 02:35:00,850.42,46.14,TRADE
TAS1,2026/01/02 02:40:00,849.99,46.14,TRADE
TAS1,2026/01/02 02:45:00,850.02,46.14,TRADE
TAS1,2026/01/02 02:50:00,857.8,47.14,TRADE
TAS1,2026/01/02 02:55:00,857.12,47.14,TRADE
TAS1,2026/01/02 03:00:00,858.85,47.14,TRADE
TAS1,2026/01/02 03:05:00,860.13,65.08,TRADE
TAS1,2026/01/02 03:10:00,866.95,65.18,TRADE
TAS1,2026/01/02 03:15:00,868.12,65.16,TRADE
TAS1,2026/01/02 03:20:00,866.15,65.16,TRADE
TAS1,2026/01/02 03:25:00,868.17,65.25,TRADE
TAS1,2026/01/02 03:30:00,868.05,64.95,TRADE
TAS1,2026/01/02 03:35:00,864.76,65.08,TRADE
TAS1,2026/01/02 03:40:00,862.11,65.08,TRADE
TAS1,2026/01/02 03:45:00,866.88,67.12,TRADE
TAS1,2026/01/02 03:50:00,865.38,64.96,TRADE
TAS1,2026/01/02 03:55:00,859.48,65.08,TRADE
TAS1,2026/01/02 04:00:00,869.93,56.35,TRADE
TAS1,2026/01/02 04:05:00,858.31,50.16,TRADE
TAS1,2026/01/02 04:10:00,865.89,51.12,TRADE
TAS1,2026/01/02 04:15:00,887.68,52.12,TRADE
TAS1,2026/01/02 04:20:00,883.21,51.12,TRADE
TAS1,2026/01/02 04:25:00,888.67,52.12,TRADE
TAS1,2026/01/02 04:30:00,889.25,52.12,TRADE
TAS1,2026/01/02 04:35:00,886.21,51.12,TRADE
TAS1,2026/01/02 04:40:00,884.38,51.12,TRADE
TAS1,2026/01/02 04:45:00,888.18,52.12,TRADE
TAS1,2026/01/02 04:50:00,887.05,52.12,TRADE
TAS1,2026/01/02 04:55:00,889.03,65.02,TRADE
TAS1,2026/01/02 05:00:00,891.55,65.02,TRADE
TAS1,2026/01/02 05:05:00,894.5,65.02,TRADE
TAS1,2026/01/02 05:10:00,908.08,51.12,TRADE
TAS1,2026/01/02 05:15:00,915.42,52.12,TRADE
TAS1,2026/01/02 05:20:00,918.5,65.02,TRADE
TAS1,2026/01/02 05:25:00,916.76,65.02,TRADE
TAS1,2026/01/02 05:30:00,914.95,52.12,TRADE
TAS1,2026/01/02 05:35:00,916.97,65.02,TRADE
TAS1,2026/01/02 05:40:00,917.83,65.02,TRADE
TAS1,2026/01/02 05:45:00,918.9,61.31,TRADE
TAS1,2026/01/02 05:50:00,917.81,65.02,TRADE
TAS1,2026/01/02 05:55:00,916.75,58.68,TRADE
TAS1,2026/01/02 06:00:00,915.89,52.66,TRADE
TAS1,2026/01/02 06:05:00,916.21,51.12,TRADE
TAS1,2026/01/02 06:10:00,916.15,50.14,TRADE
TAS1,2026/01/02 06:15:00,923.52,50.16,TRADE
TAS1,2026/01/02 06:20:00,920.23,50.16,TRADE
TAS1,2026/01/02 06:25:00,923.2,50.16,TRADE
TAS1,2026/01/02 06:30:00,926.9,50.16,TRADE
TAS1,2026/01/02 06:35:00,935.08,51.14,TRADE
TAS1,2026/01/02 06:40:00,936.22,51.14,TRADE
TAS1,2026/01/02 06:45:00,937.51,51.14,TRADE
TAS1,2026/01/02 06:50:00,934.08,51.14,TRADE
TAS1,2026/01/02 06:55:00,921.71,50.16,TRADE
TAS1,2026/01/02 07:00:00,922.04,50.16,TRADE
TAS1,2026/01/02 07:05:00,919.94,50.16,TRADE
TAS1,2026/01/02 07:10:00,934.1,51.14,TRADE
TAS1,2026/01/02 07:15:00,937.3,51.14,TRADE
TAS1,2026/01/02 07:20:00,936.47,51.14,TRADE
TAS1,2026/01/02 07:25:00,926.34,50.16,TRADE
TAS1,2026/01/02 07:30:00,927.11,50.16,TRADE
TAS1,2026/01/02 07:35:00,929.47,51.14,TRADE
TAS1,2026/01/02 07:40:00,917.13,53.63,TRADE
TAS1,2026/01/02 07:45:00,923.37,51.14,TRADE
TAS1,2026/01/02 07:50:00,921.75,51.14,TRADE
TAS1,2026/01/02 07:55:00,915.64,51.14,TRADE
TAS1,2026/01/02 08:00:00,914.13,53.76,TRADE
TAS1,2026/01/02 08:05:00,915.37,51.14,TRADE
TAS1,2026/01/02 08:10:00,918.41,51.48,TRADE
TAS1,2026/01/02 08:15:00,919.24,53.48,TRADE
TAS1,2026/01/02 08:20:00,919.1,52.14,TRADE
TAS1,2026/01/02 08:25:00,908.67,51.14,TRADE
TAS1,2026/01/02 08:30:00,902.01,51.14,TRADE
TAS1,2026/01/02 08:35:00,904.46,51.14,TRADE
TAS1,2026/01/02 08:40:00,914.33,61.95,TRADE
TAS1,2026/01/02 08:45:00,912.19,51.14,TRADE
TAS1,2026/01/02 08:50:00,920.31,58.63,TRADE
TAS1,2026/01/02 08:55:00,912.02,58.64,TRADE
TAS1,2026/01/02 09:00:00,905.27,51.44,TRADE
TAS1,2026/01/02 09:05:00,899.97,50.14,TRADE
TAS1,2026/01/02 09:10:00,887.9,50.12,TRADE
TAS1,2026/01/02 09:15:00,883.59,50.12,TRADE
TAS1,2026/01/02 09:20:00,872.92,50.12,TRADE
TAS1,2026/01/02 09:25:00,872.88,50.12,TRADE
TAS1,2026/01/02 09:30:00,881,64.14,TRADE
TAS1,2026/01/02 09:35:00,864.87,63.60,TRADE
TAS1,2026/01/02 09:40:00,856.03,63.58,TRADE
TAS1,2026/01/02 09:45:00,855.94,63.87,TRADE
TAS1,2026/01/02 09:50:00,858.62,50.12,TRADE
TAS1,2026/01/02 09:55:00,858.11,58.96,TRADE
TAS1,2026/01/02 10:00:00,851.07,63.92,TRADE
TAS1,2026/01/02 10:05:00,842.33,63.92,TRADE
TAS1,2026/01/02 10:10:00,845.82,63.84,TRADE
TAS1,2026/01/02 10:15:00,841.37,50.08,TRADE
TAS1,2026/01/02 10:20:00,832.2,48.27,TRADE
TAS1,2026/01/02 10:25:00,828.37,50.08,TRADE
TAS1,2026/01/02 10:30:00,821.95,50.12,TRADE
TAS1,2026/01/02 10:35:00,812.99,50.12,TRADE
TAS1,2026/01/02 10:40:00,804.03,35.12,TRADE
TAS1,2026/01/02 10:45:00,800.94,35.12,TRADE
TAS1,2026/01/02 10:50:00,789.11,35.12,TRADE
TAS1,2026/01/02 10:55:00,789.98,35.12,TRADE
TAS1,2026/01/02 11:00:00,786.61,47.11,TRADE
TAS1,2026/01/02 11:05:00,783.23,47.11,TRADE
TAS1,2026/01/02 11:10:00,780.22,35.10,TRADE
TAS1,2026/01/02 11:15:00,775.65,43.46,TRADE
TAS1,2026/01/02 11:20:00,777.18,35.10,TRADE
TAS1,2026/01/02 11:25:00,777.6,35.02,TRADE
TAS1,2026/01/02 11:30:00,773.72,35.02,TRADE
TAS1,2026/01/02 11:35:00,772.68,47.02,TRADE
TAS1,2026/01/02 11:40:00,754.08,35.12,TRADE
TAS1,2026/01/02 11:45:00,757.95,35.12,TRADE
TAS1,2026/01/02 11:50:00,750.42,35.12,TRADE
TAS1,2026/01/02 11:55:00,745.67,36.31,TRADE
TAS1,2026/01/02 12:00:00,751.79,35.12,TRADE
TAS1,2026/01/02 12:05:00,747.27,35.12,TRADE
TAS1,2026/01/02 12:10:00,747.32,58.83,TRADE
TAS1,2026/01/02 12:15:00,748.09,63.68,TRADE
TAS1,2026/01/02 12:20:00,749.37,63.65,TRADE
TAS1,2026/01/02 12:25:00,746.38,70.27,TRADE
TAS1,2026/01/02 12:30:00,742.99,63.37,TRADE
TAS1,2026/01/02 12:35:00,742.09,58.63,TRADE
TAS1,2026/01/02 12:40:00,745.03,58.63,TRADE
TAS1,2026/01/02 12:45:00,744.01,58.63,TRADE
TAS1,2026/01/02 12:50:00,746.08,62.74,TRADE
TAS1,2026/01/02 12:55:00,742.18,63.60,TRADE
TAS1,2026/01/02 13:00:00,741.57,58.70,TRADE
TAS1,2026/01/02 13:05:00,746.27,35.02,TRADE
TAS1,2026/01/02 13:10:00,742.49,35.12,TRADE
TAS1,2026/01/02 13:15:00,742.87,35.12,TRADE
TAS1,2026/01/02 13:20:00,737.45,35.12,TRADE
TAS1,2026/01/02 13:25:00,729.68,35.12,TRADE
