REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2026/06/01 13:55:00,1113.52,87.18,TRADE
TAS1,2026/06/01 14:00:00,1118.3,87.18,TRADE
TAS1,2026/06/01 14:05:00,1127.23,87.12,TRADE
TAS1,2026/06/01 14:10:00,1113.48,75.12,TRADE
TAS1,2026/06/01 14:15:00,1116.99,76.04,TRADE
TAS1,2026/06/01 14:20:00,1106.83,75.12,TRADE
TAS1,2026/06/01 14:25:00,1111.42,75.12,TRADE
TAS1,2026/06/01 14:30:00,1110.99,75.12,TRADE
TAS1,2026/06/01 14:35:00,1119.13,75.12,TRADE
TAS1,2026/06/01 14:40:00,1118.53,75.12,TRADE
TAS1,2026/06/01 14:45:00,1130.63,75.12,TRADE
TAS1,2026/06/01 14:50:00,1146.71,87.12,TRADE
TAS1,2026/06/01 14:55:00,1156.28,87.12,TRADE
TAS1,2026/06/01 15:00:00,1152.74,87.12,TRADE
TAS1,2026/06/01 15:05:00,1157.42,87.12,TRADE
TAS1,2026/06/01 15:10:00,1157.04,87.12,TRADE
TAS1,2026/06/01 15:15:00,1158.12,87.12,TRADE
TAS1,2026/06/01 15:20:00,1163.61,87.12,TRADE
TAS1,2026/06/01 15:25:00,1172.98,87.12,TRADE
TAS1,2026/06/01 15:30:00,1173.72,82.73,TRADE
TAS1,2026/06/01 15:35:00,1202.45,83.92,TRADE
TAS1,2026/06/01 15:40:00,1204.59,87.18,TRADE
TAS1,2026/06/01 15:45:00,1210.47,87.18,TRADE
TAS1,2026/06/01 15:50:00,1217.33,76.67,TRADE
TAS1,2026/06/01 15:55:00,1221.2,85.44,TRADE
TAS1,2026/06/01 16:00:00,1226.54,88.22,TRADE
TAS1,2026/06/01 16:05:00,1226.03,91.41,TRADE
TAS1,2026/06/01 16:10:00,1220.82,98.94,TRADE
TAS1,2026/06/01 16:15:00,1239.16,97.02,TRADE
TAS1,2026/06/01 16:20:00,1247.6,97.02,TRADE
TAS1,2026/06/01 16:25:00,1252.04,97.02,TRADE
TAS1,2026/06/01 16:30:00,1267.22,97.99,TRADE
TAS1,2026/06/01 16:35:00,1283.43,97.02,TRADE
TAS1,2026/06/01 16:40:00,1283.82,97.04,TRADE
TAS1,2026/06/01 16:45:00,1295.58,97.99,TRADE
TAS1,2026/06/01 16:50:00,1307.28,98.94,TRADE
TAS1,2026/06/01 16:55:00,1310.55,97.97,TRADE
TAS1,2026/06/01 17:00:00,1317.49,97.02,TRADE
TAS1,2026/06/01 17:05:00,1310.11,87.20,TRADE
TAS1,2026/06/01 17:10:00,1306.86,88.15,TRADE
TAS1,2026/06/01 17:15:00,1312.57,87.20,TRADE
TAS1,2026/06/01 17:20:00,1309.12,87.20,TRADE
TAS1,2026/06/01 17:25:00,1307.64,117.57,TRADE
TAS1,2026/06/01 17:30:00,1329.16,126.09,TRADE
TAS1,2026/06/01 17:35:00,1340.36,114.74,TRADE
TAS1,2026/06/01 17:40:00,1335.53,97.99,TRADE
TAS1,2026/06/01 17:45:00,1352.89,87.20,TRADE
TAS1,2026/06/01 17:50:00,1352.9,100.41,TRADE
TAS1,2026/06/01 17:55:00,1354.52,97.99,TRADE
TAS1,2026/06/01 18:00:00,1344.85,97.99,TRADE
TAS1,2026/06/01 18:05:00,1341.44,157.71,TRADE
TAS1,2026/06/01 18:10:00,1342.33,145.25,TRADE
TAS1,2026/06/01 18:15:00,1347.53,190.21,TRADE
TAS1,2026/06/01 18:20:00,1344.21,175.71,TRADE
TAS1,2026/06/01 18:25:00,1347.02,163.80,TRADE
TAS1,2026/06/01 18:30:00,1342.75,163.80,TRADE
TAS1,2026/06/01 18:35:00,1345.1,87.20,TRADE
TAS1,2026/06/01 18:40:00,1321.52,87.20,TRADE
TAS1,2026/06/01 18:45:00,1320.87,87.20,TRADE
TAS1,2026/06/01 18:50:00,1318.97,87.20,TRADE
TAS1,2026/06/01 18:55:00,1316.28,87.20,TRADE
TAS1,2026/06/01 19:00:00,1327.84,87.20,TRADE
TAS1,2026/06/01 19:05:00,1318.22,87.20,TRADE
TAS1,2026/06/01 19:10:00,1308.21,87.20,TRADE
TAS1,2026/06/01 19:15:00,1307.59,87.20,TRADE
TAS1,2026/06/01 19:20:00,1302.43,87.20,TRADE
TAS1,2026/06/01 19:25:00,1290.34,87.20,TRADE
TAS1,2026/06/01 19:30:00,1285.54,87.20,TRADE
TAS1,2026/06/01 19:35:00,1273.52,97.04,TRADE
TAS1,2026/06/01 19:40:00,1271.78,97.04,TRADE
TAS1,2026/06/01 19:45:00,1275.21,97.02,TRADE
TAS1,2026/06/01 19:50:00,1273.87,97.04,TRADE
TAS1,2026/06/01 19:55:00,1274.82,97.04,TRADE
TAS1,2026/06/01 20:00:00,1260.3,87.20,TRADE
TAS1,2026/06/01 20:05:00,1242.88,87.20,TRADE
TAS1,2026/06/01 20:10:00,1228.55,87.20,TRADE
TAS1,2026/06/01 20:15:00,1234.4,87.20,TRADE
TAS1,2026/06/01 20:20:00,1245.89,87.20,TRADE
TAS1,2026/06/01 20:25:00,1240.26,87.20,TRADE
TAS1,2026/06/01 20:30:00,1228.18,87.20,TRADE
TAS1,2026/06/01 20:35:00,1227.97,87.20,TRADE
TAS1,2026/06/01 20:40:00,1199.57,87.20,TRADE
TAS1,2026/06/01 20:45:00,1189.3,87.18,TRADE
TAS1,2026/06/01 20:50:00,1184.96,87.12,TRADE
TAS1,2026/06/01 20:55:00,1170.65,87.10,TRADE
TAS1,2026/06/01 21:00:00,1162.9,87.10,TRADE
TAS1,2026/06/01 21:05:00,1161.36,97.04,TRADE
TAS1,2026/06/01 21:10:00,1166.16,80.12,TRADE
TAS1,2026/06/01 21:15:00,1159.42,80.12,TRADE
TAS1,2026/06/01 21:20:00,1155.66,82.04,TRADE
TAS1,2026/06/01 21:25:00,1156.45,80.18,TRADE
TAS1,2026/06/01 21:30:00,1150.8,80.12,TRADE
TAS1,2026/06/01 21:35:00,1159.31,82.04,TRADE
TAS1,2026/06/01 21:40:00,1133.45,81.18,TRADE
TAS1,2026/06/01 21:45:00,1144.37,80.12,TRADE
TAS1,2026/06/01 21:50:00,1122.9,77.24,TRADE
TAS1,2026/06/01 21:55:00,1113.53,75.24,TRADE
TAS1,2026/06/01 22:00:00,1084.73,75.14,TRADE
TAS1,2026/06/01 22:05:00,1081.33,81.92,TRADE
TAS1,2026/06/01 22:10:00,1097.46,87.12,TRADE
TAS1,2026/06/01 22:15:00,1087.76,81.05,TRADE
TAS1,2026/06/01 22:20:00,1074.63,75.16,TRADE
TAS1,2026/06/01 22:25:00,1049.03,75.14,TRADE
TAS1,2026/06/01 22:30:00,1047.13,75.16,TRADE
TAS1,2026/06/01 22:35:00,1050.22,75.24,TRADE
TAS1,2026/06/01 22:40:00,1039.94,75.16,TRADE
TAS1,2026/06/01 22:45:00,1033.87,75.16,TRADE
TAS1,2026/06/01 22:50:00,1019.88,75.16,TRADE
TAS1,2026/06/01 22:55:00,1009.61,75.16,TRADE
TAS1,2026/06/01 23:00:00,1009.32,75.16,TRADE
TAS1,2026/06/01 23:05:00,1016.37,80.14,TRADE
TAS1,2026/06/01 23:10:00,999.56,75.24,TRADE
TAS1,2026/06/01 23:15:00,987.6,75.24,TRADE
TAS1,2026/06/01 23:20:00,994.83,75.24,TRADE
TAS1,2026/06/01 23:25:00,986.55,72.89,TRADE
TAS1,2026/06/01 23:30:00,983.83,72.89,TRADE
TAS1,2026/06/01 23:35:00,979.39,72.89,TRADE
TAS1,2026/06/01 23:40:00,984.91,72.89,TRADE
TAS1,2026/06/01 23:45:00,978.15,72.89,TRADE
TAS1,2026/06/01 23:50:00,970.1,72.89,TRADE
TAS1,2026/06/01 23:55:00,972.53,72.89,TRADE
TAS1,2026/06/02 00:00:00,969.09,71.71,TRADE
TAS1,2026/06/02 00:05:00,964.92,80.14,TRADE
TAS1,2026/06/02 00:10:00,965.09,72.89,TRADE
TAS1,2026/06/02 00:15:00,957.76,72.89,TRADE
TAS1,2026/06/02 00:20:00,956.45,72.89,TRADE
TAS1,2026/06/02 00:25:00,957.37,72.89,TRADE
TAS1,2026/06/02 00:30:00,952.88,72.89,TRADE
TAS1,2026/06/02 00:35:00,955.85,72.89,TRADE
TAS1,2026/06/02 00:40:00,962.1,72.89,TRADE
TAS1,2026/06/02 00:45:00,960.71,72.89,TRADE
TAS1,2026/06/02 00:50:00,961.44,72.89,TRADE
TAS1,2026/06/02 00:55:00,959.21,72.89,TRADE
TAS1,2026/06/02 01:00:00,947.48,72.89,TRADE
TAS1,2026/06/02 01:05:00,954.62,72.89,TRADE
TAS1,2026/06/02 01:10:00,958.37,72.89,TRADE
TAS1,2026/06/02 01:15:00,955.71,72.89,TRADE
TAS1,2026/06/02 01:20:00,957.81,72.89,TRADE
TAS1,2026/06/02 01:25:00,962.61,71.81,TRADE
TAS1,2026/06/02 01:30:00,946.83,70.89,TRADE
TAS1,2026/06/02 01:35:00,940.53,70.88,TRADE
TAS1,2026/06/02 01:40:00,919.28,70.68,TRADE
TAS1,2026/06/02 01:45:00,921.23,72.89,TRADE
TAS1,2026/06/02 01:50:00,921.27,71.73,TRADE
TAS1,2026/06/02 01:55:00,915.88,70.66,TRADE
TAS1,2026/06/02 02:00:00,920.1,70.65,TRADE
TAS1,2026/06/02 02:05:00,885.47,70.89,TRADE
TAS1,2026/06/02 02:10:00,873.91,71.76,TRADE
TAS1,2026/06/02 02:15:00,870.98,71.75,TRADE
TAS1,2026/06/02 02:20:00,875.03,71.74,TRADE
TAS1,2026/06/02 02:25:00,875.11,70.79,TRADE
TAS1,2026/06/02 02:30:00,872.64,70.65,TRADE
TAS1,2026/06/02 02:35:00,874.44,70.93,TRADE
TAS1,2026/06/02 02:40:00,878.1,70.92,TRADE
TAS1,2026/06/02 02:45:00,888.86,70.84,TRADE
TAS1,2026/06/02 02:50:00,885.64,70.84,TRADE
TAS1,2026/06/02 02:55:00,886.07,70.85,TRADE
TAS1,2026/06/02 03:00:00,893.34,70.80,TRADE
TAS1,2026/06/02 03:05:00,882.41,70.63,TRADE
TAS1,2026/06/02 03:10:00,886.53,70.78,TRADE
TAS1,2026/06/02 03:15:00,880.53,70.85,TRADE
TAS1,2026/06/02 03:20:00,882.29,69.86,TRADE
TAS1,2026/06/02 03:25:00,883.4,70.60,TRADE
TAS1,2026/06/02 03:30:00,880.21,70.60,TRADE
TAS1,2026/06/02 03:35:00,881.47,70.63,TRADE
TAS1,2026/06/02 03:40:00,879.95,70.76,TRADE
TAS1,2026/06/02 03:45:00,880.52,70.78,TRADE
TAS1,2026/06/02 03:50:00,885.34,70.60,TRADE
TAS1,2026/06/02 03:55:00,881.46,70.60,TRADE
TAS1,2026/06/02 04:00:00,878.11,70.86,TRADE
TAS1,2026/06/02 04:05:00,880.87,77.76,TRADE
TAS1,2026/06/02 04:10:00,893.54,77.83,TRADE
TAS1,2026/06/02 04:15:00,895.55,77.64,TRADE
TAS1,2026/06/02 04:20:00,899.53,77.64,TRADE
TAS1,2026/06/02 04:25:00,894.21,77.74,TRADE
TAS1,2026/06/02 04:30:00,926.97,77.90,TRADE
TAS1,2026/06/02 04:35:00,925.91,77.89,TRADE
TAS1,2026/06/02 04:40:00,928.53,77.89,TRADE
TAS1,2026/06/02 04:45:00,937.28,77.88,TRADE
TAS1,2026/06/02 04:50:00,928.61,77.72,TRADE
TAS1,2026/06/02 04:55:00,930.88,77.89,TRADE
TAS1,2026/06/02 05:00:00,931.07,77.89,TRADE
TAS1,2026/06/02 05:05:00,928.2,77.74,TRADE
TAS1,2026/06/02 05:10:00,936.93,77.90,TRADE
TAS1,2026/06/02 05:15:00,938.93,77.90,TRADE
TAS1,2026/06/02 05:20:00,949.65,77.71,TRADE
TAS1,2026/06/02 05:25:00,949.55,77.90,TRADE
TAS1,2026/06/02 05:30:00,959.18,78.60,TRADE
TAS1,2026/06/02 05:35:00,961.17,77.93,TRADE
TAS1,2026/06/02 05:40:00,970.26,77.92,TRADE
TAS1,2026/06/02 05:45:00,970.67,78.60,TRADE
TAS1,2026/06/02 05:50:00,983.61,79.90,TRADE
TAS1,2026/06/02 05:55:00,986.59,79.90,TRADE
TAS1,2026/06/02 06:00:00,999.41,79.90,TRADE
TAS1,2026/06/02 06:05:00,1009.33,79.90,TRADE
TAS1,2026/06/02 06:10:00,1030.17,79.90,TRADE
TAS1,2026/06/02 06:15:00,1043.4,79.90,TRADE
TAS1,2026/06/02 06:20:00,1041.75,79.90,TRADE
TAS1,2026/06/02 06:25:00,1058.26,79.95,TRADE
TAS1,2026/06/02 06:30:00,1056.73,79.95,TRADE
TAS1,2026/06/02 06:35:00,1068.88,79.95,TRADE
TAS1,2026/06/02 06:40:00,1090.93,80.06,TRADE
TAS1,2026/06/02 06:45:00,1103,80.12,TRADE
TAS1,2026/06/02 06:50:00,1121.48,80.20,TRADE
TAS1,2026/06/02 06:55:00,1135.16,80.20,TRADE
TAS1,2026/06/02 07:00:00,1144.58,80.20,TRADE
TAS1,2026/06/02 07:05:00,1146.92,80.20,TRADE
TAS1,2026/06/02 07:10:00,1145.63,80.20,TRADE
TAS1,2026/06/02 07:15:00,1177.41,80.20,TRADE
TAS1,2026/06/02 07:20:00,1201.66,80.20,TRADE
TAS1,2026/06/02 07:25:00,1215.64,80.20,TRADE
TAS1,2026/06/02 07:30:00,1218.73,80.20,TRADE
TAS1,2026/06/02 07:35:00,1226.03,80.20,TRADE
TAS1,2026/06/02 07:40:00,1241.39,80.20,TRADE
TAS1,2026/06/02 07:45:00,1244.79,80.20,TRADE
TAS1,2026/06/02 07:50:00,1253.03,80.20,TRADE
TAS1,2026/06/02 07:55:00,1259.46,87.22,TRADE
TAS1,2026/06/02 08:00:00,1254.72,80.20,TRADE
TAS1,2026/06/02 08:05:00,1253.52,87.22,TRADE
TAS1,2026/06/02 08:10:00,1257.29,87.22,TRADE
TAS1,2026/06/02 08:15:00,1257.7,87.22,TRADE
TAS1,2026/06/02 08:20:00,1262.01,87.22,TRADE
TAS1,2026/06/02 08:25:00,1255.36,87.22,TRADE
TAS1,2026/06/02 08:30:00,1250.96,87.22,TRADE
TAS1,2026/06/02 08:35:00,1252.49,95.24,TRADE
TAS1,2026/06/02 08:40:00,1242.77,87.22,TRADE
TAS1,2026/06/02 08:45:00,1241.32,87.22,TRADE
TAS1,2026/06/02 08:50:00,1235.58,87.22,TRADE
TAS1,2026/06/02 08:55:00,1238.33,87.22,TRADE
TAS1,2026/06/02 09:00:00,1232.16,85.22,TRADE
TAS1,2026/06/02 09:05:00,1234.4,87.22,TRADE
TAS1,2026/06/02 09:10:00,1238.06,87.24,TRADE
TAS1,2026/06/02 09:15:00,1236.96,80.20,TRADE
TAS1,2026/06/02 09:20:00,1228.86,80.20,TRADE
TAS1,2026/06/02 09:25:00,1227.62,80.20,TRADE
TAS1,2026/06/02 09:30:00,1222.93,80.20,TRADE
TAS1,2026/06/02 09:35:00,1220.64,80.06,TRADE
TAS1,2026/06/02 09:40:00,1224.78,80.20,TRADE
TAS1,2026/06/02 09:45:00,1217,80.20,TRADE
TAS1,2026/06/02 09:50:00,1222.09,80.20,TRADE
TAS1,2026/06/02 09:55:00,1217.66,80.20,TRADE
TAS1,2026/06/02 10:00:00,1218.99,87.24,TRADE
TAS1,2026/06/02 10:05:00,1214.44,87.22,TRADE
TAS1,2026/06/02 10:10:00,1215.26,86.46,TRADE
TAS1,2026/06/02 10:15:00,1217.43,80.20,TRADE
TAS1,2026/06/02 10:20:00,1220.15,82.15,TRADE
TAS1,2026/06/02 10:25:00,1222.84,80.20,TRADE
TAS1,2026/06/02 10:30:00,1220,80.20,TRADE
TAS1,2026/06/02 10:35:00,1222.91,87.15,TRADE
TAS1,2026/06/02 10:40:00,1212.51,80.20,TRADE
TAS1,2026/06/02 10:45:00,1208.63,87.22,TRADE
TAS1,2026/06/02 10:50:00,1201.02,80.20,TRADE
TAS1,2026/06/02 10:55:00,1178.45,80.20,TRADE
TAS1,2026/06/02 11:00:00,1179.42,80.20,TRADE
TAS1,2026/06/02 11:05:00,1180.74,87.22,TRADE
TAS1,2026/06/02 11:10:00,1182.5,112.23,TRADE
TAS1,2026/06/02 11:15:00,1167.77,89.80,TRADE
TAS1,2026/06/02 11:20:00,1167.76,90.06,TRADE
TAS1,2026/06/02 11:25:00,1182.32,87.22,TRADE
TAS1,2026/06/02 11:30:00,1173.54,87.22,TRADE
TAS1,2026/06/02 11:35:00,1164.88,80.20,TRADE
TAS1,2026/06/02 11:40:00,1160.58,80.10,TRADE
TAS1,2026/06/02 11:45:00,1162.04,80.20,TRADE
TAS1,2026/06/02 11:50:00,1168.72,80.20,TRADE
TAS1,2026/06/02 11:55:00,1158.3,80.20,TRADE
TAS1,2026/06/02 12:00:00,1147.64,80.20,TRADE
TAS1,2026/06/02 12:05:00,1151.3,80.20,TRADE
TAS1,2026/06/02 12:10:00,1146.62,80.20,TRADE
TAS1,2026/06/02 12:15:00,1145.29,80.20,TRADE
TAS1,2026/06/02 12:20:00,1143.65,80.20,TRADE
TAS1,2026/06/02 12:25:00,1140.11,80.20,TRADE
TAS1,2026/06/02 12:30:00,1149.98,87.24,TRADE
TAS1,2026/06/02 12:35:00,1146.88,80.20,TRADE
TAS1,2026/06/02 12:40:00,1148.91,87.24,TRADE
