REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026/07/01 16:20:00,8877.94,111.01,TRADE
NSW1,2026/07/01 16:25:00,8941.49,113.01,TRADE
NSW1,2026/07/01 16:30:00,8997.54,115.18,TRADE
NSW1,2026/07/01 16:35:00,9043.98,111.01,TRADE
NSW1,2026/07/01 16:40:00,9158.74,111.01,TRADE
NSW1,2026/07/01 16:45:00,9252.92,111.01,TRADE
NSW1,2026/07/01 16:50:00,9322.86,111.01,TRADE
NSW1,2026/07/01 16:55:00,9460.31,116.56,TRADE
NSW1,2026/07/01 17:00:00,9504.57,111.01,TRADE
NSW1,2026/07/01 17:05:00,9612.06,111.01,TRADE
NSW1,2026/07/01 17:10:00,9658.98,109.85,TRADE
NSW1,2026/07/01 17:15:00,9738.99,109.21,TRADE
NSW1,2026/07/01 17:20:00,9769.87,111.01,TRADE
NSW1,2026/07/01 17:25:00,9897.87,112.74,TRADE
NSW1,2026/07/01 17:30:00,9960.09,111.09,TRADE
NSW1,2026/07/01 17:35:00,10023.71,111.01,TRADE
NSW1,2026/07/01 17:40:00,10025.06,111.01,TRADE
NSW1,2026/07/01 17:45:00,10128.01,110.83,TRADE
NSW1,2026/07/01 17:50:00,10120.26,109.99,TRADE
NSW1,2026/07/01 17:55:00,10190.29,111.01,TRADE
NSW1,2026/07/01 18:00:00,10184.13,111.01,TRADE
NSW1,2026/07/01 18:05:00,10181.75,111.01,TRADE
NSW1,2026/07/01 18:10:00,10118.41,111.01,TRADE
NSW1,2026/07/01 18:15:00,10071.49,108.84,TRADE
NSW1,2026/07/01 18:20:00,10013.07,108.84,TRADE
NSW1,2026/07/01 18:25:00,10081.4,108.84,TRADE
NSW1,2026/07/01 18:30:00,10077.16,108.84,TRADE
NSW1,2026/07/01 18:35:00,10038.49,96.62,TRADE
NSW1,2026/07/01 18:40:00,10002.03,97.36,TRADE
NSW1,2026/07/01 18:45:00,9990.04,94.49,TRADE
NSW1,2026/07/01 18:50:00,9967.79,94.48,TRADE
NSW1,2026/07/01 18:55:00,9966.72,100.55,TRADE
NSW1,2026/07/01 19:00:00,9895.07,99.93,TRADE
NSW1,2026/07/01 19:05:00,9868.99,97.67,TRADE
NSW1,2026/07/01 19:10:00,9839.71,95.96,TRADE
NSW1,2026/07/01 19:15:00,9804.35,96.64,TRADE
NSW1,2026/07/01 19:20:00,9764.78,95.46,TRADE
NSW1,2026/07/01 19:25:00,9779.43,93.43,TRADE
NSW1,2026/07/01 19:30:00,9682.07,93.43,TRADE
NSW1,2026/07/01 19:35:00,9711.09,93.43,TRADE
NSW1,2026/07/01 19:40:00,9677.45,93.43,TRADE
NSW1,2026/07/01 19:45:00,9659.18,93.43,TRADE
NSW1,2026/07/01 19:50:00,9646.28,93.43,TRADE
NSW1,2026/07/01 19:55:00,9607.02,88.88,TRADE
NSW1,2026/07/01 20:00:00,9499.13,88.67,TRADE
NSW1,2026/07/01 20:05:00,9469.23,88.68,TRADE
NSW1,2026/07/01 20:10:00,9427.87,88.69,TRADE
NSW1,2026/07/01 20:15:00,9425.38,88.88,TRADE
NSW1,2026/07/01 20:20:00,9372.63,88.88,TRADE
NSW1,2026/07/01 20:25:00,9363.72,88.88,TRADE
NSW1,2026/07/01 20:30:00,9345.96,88.88,TRADE
NSW1,2026/07/01 20:35:00,9298.64,88.88,TRADE
NSW1,2026/07/01 20:40:00,9340.6,88.88,TRADE
NSW1,2026/07/01 20:45:00,9281.29,88.75,TRADE
NSW1,2026/07/01 20:50:00,9255.83,88.88,TRADE
NSW1,2026/07/01 20:55:00,9193.34,86.30,TRADE
NSW1,2026/07/01 21:00:00,9119.79,79,TRADE
NSW1,2026/07/01 21:05:00,9095.6,84.79,TRADE
NSW1,2026/07/01 21:10:00,9137.23,86.39,TRADE
NSW1,2026/07/01 21:15:00,9108.6,79,TRADE
NSW1,2026/07/01 21:20:00,9041.06,76.33,TRADE
NSW1,2026/07/01 21:25:00,8970.98,86.91,TRADE
NSW1,2026/07/01 21:30:00,8941.67,79,TRADE
NSW1,2026/07/01 21:35:00,8836.69,83.14,TRADE
NSW1,2026/07/01 21:40:00,8868.27,86.01,TRADE
NSW1,2026/07/01 21:45:00,8804.79,84.79,TRADE
NSW1,2026/07/01 21:50:00,8679.54,79,TRADE
NSW1,2026/07/01 21:55:00,8574.14,74.85,TRADE
NSW1,2026/07/01 22:00:00,8596.07,75.52,TRADE
NSW1,2026/07/01 22:05:00,8526.21,84.79,TRADE
NSW1,2026/07/01 22:10:00,8635.63,91.22,TRADE
NSW1,2026/07/01 22:15:00,8660.89,88.01,TRADE
NSW1,2026/07/01 22:20:00,8610.79,84.79,TRADE
NSW1,2026/07/01 22:25:00,8563.88,74.33,TRADE
NSW1,2026/07/01 22:30:00,8500.27,74.06,TRADE
NSW1,2026/07/01 22:35:00,8431.85,76.27,TRADE
NSW1,2026/07/01 22:40:00,8453.53,76.85,TRADE
NSW1,2026/07/01 22:45:00,8388.78,79.11,TRADE
NSW1,2026/07/01 22:50:00,8371.1,74.11,TRADE
NSW1,2026/07/01 22:55:00,8275.09,74.06,TRADE
NSW1,2026/07/01 23:00:00,8245.51,75.06,TRADE
NSW1,2026/07/01 23:05:00,8248.65,87.21,TRADE
NSW1,2026/07/01 23:10:00,8257.63,84.79,TRADE
NSW1,2026/07/01 23:15:00,8099.06,74.06,TRADE
NSW1,2026/07/01 23:20:00,8097.06,84.63,TRADE
NSW1,2026/07/01 23:25:00,8044.24,74.06,TRADE
NSW1,2026/07/01 23:30:00,8036.69,64.89,TRADE
NSW1,2026/07/01 23:35:00,8023.41,74.61,TRADE
NSW1,2026/07/01 23:40:00,7942.35,74.70,TRADE
NSW1,2026/07/01 23:45:00,7891.21,74.18,TRADE
NSW1,2026/07/01 23:50:00,7893.39,74.06,TRADE
NSW1,2026/07/01 23:55:00,7856.91,74.06,TRADE
NSW1,2026/07/02 00:00:00,7838.83,64.89,TRADE
NSW1,2026/07/02 00:05:00,7749.96,75.25,TRADE
NSW1,2026/07/02 00:10:00,7926.96,84.79,TRADE
NSW1,2026/07/02 00:15:00,7872.76,79,TRADE
NSW1,2026/07/02 00:20:00,7927.99,84.79,TRADE
NSW1,2026/07/02 00:25:00,7917.1,79,TRADE
NSW1,2026/07/02 00:30:00,7823.26,74.06,TRADE
NSW1,2026/07/02 00:35:00,7763.21,73.71,TRADE
NSW1,2026/07/02 00:40:00,7797.56,77.82,TRADE
NSW1,2026/07/02 00:45:00,7800.34,74.06,TRADE
NSW1,2026/07/02 00:50:00,7691.56,72.81,TRADE
NSW1,2026/07/02 00:55:00,7666.54,72.36,TRADE
NSW1,2026/07/02 01:00:00,7733.62,73.35,TRADE
NSW1,2026/07/02 01:05:00,7681.54,73.39,TRADE
NSW1,2026/07/02 01:10:00,7676.1,74.06,TRADE
NSW1,2026/07/02 01:15:00,7618.59,74.06,TRADE
NSW1,2026/07/02 01:20:00,7539.72,74.06,TRADE
NSW1,2026/07/02 01:25:00,7411.5,70.39,TRADE
NSW1,2026/07/02 01:30:00,7427.22,70.84,TRADE
NSW1,2026/07/02 01:35:00,7365.73,70.37,TRADE
NSW1,2026/07/02 01:40:00,7355.97,70.86,TRADE
NSW1,2026/07/02 01:45:00,7251.37,69.53,TRADE
NSW1,2026/07/02 01:50:00,7223.67,70.92,TRADE
NSW1,2026/07/02 01:55:00,7277.21,70.26,TRADE
NSW1,2026/07/02 02:00:00,7247.38,70.02,TRADE
NSW1,2026/07/02 02:05:00,7220.63,70,TRADE
NSW1,2026/07/02 02:10:00,7182.77,70.46,TRADE
NSW1,2026/07/02 02:15:00,7088.38,69.55,TRADE
NSW1,2026/07/02 02:20:00,6991.44,56.28,TRADE
NSW1,2026/07/02 02:25:00,7127.34,70.03,TRADE
NSW1,2026/07/02 02:30:00,7066.47,74.06,TRADE
NSW1,2026/07/02 02:35:00,6966.96,68.25,TRADE
NSW1,2026/07/02 02:40:00,7022.12,57.49,TRADE
NSW1,2026/07/02 02:45:00,6982.88,69.06,TRADE
NSW1,2026/07/02 02:50:00,6974.64,69.11,TRADE
NSW1,2026/07/02 02:55:00,6822.1,55.79,TRADE
NSW1,2026/07/02 03:00:00,6786.31,55.37,TRADE
NSW1,2026/07/02 03:05:00,6853.12,72,TRADE
NSW1,2026/07/02 03:10:00,6909.25,72,TRADE
NSW1,2026/07/02 03:15:00,6838.43,50.05,TRADE
NSW1,2026/07/02 03:20:00,6887.84,54.21,TRADE
NSW1,2026/07/02 03:25:00,6871.82,72,TRADE
NSW1,2026/07/02 03:30:00,6838.18,73,TRADE
NSW1,2026/07/02 03:35:00,6817.58,72,TRADE
NSW1,2026/07/02 03:40:00,6869.03,50.05,TRADE
NSW1,2026/07/02 03:45:00,6852.48,53.77,TRADE
NSW1,2026/07/02 03:50:00,6812.72,73,TRADE
NSW1,2026/07/02 03:55:00,6819.63,72,TRADE
NSW1,2026/07/02 04:00:00,6792.72,55.03,TRADE
NSW1,2026/07/02 04:05:00,6763.48,59.48,TRADE
NSW1,2026/07/02 04:10:00,6780.44,72,TRADE
NSW1,2026/07/02 04:15:00,6809,61.02,TRADE
NSW1,2026/07/02 04:20:00,6858.72,69.26,TRADE
NSW1,2026/07/02 04:25:00,6840.14,57.46,TRADE
NSW1,2026/07/02 04:30:00,6851.66,61.02,TRADE
NSW1,2026/07/02 04:35:00,6890.98,61.02,TRADE
NSW1,2026/07/02 04:40:00,6889.29,72,TRADE
NSW1,2026/07/02 04:45:00,6947.74,72.83,TRADE
NSW1,2026/07/02 04:50:00,6968.25,61.02,TRADE
NSW1,2026/07/02 04:55:00,7010.88,58.16,TRADE
NSW1,2026/07/02 05:00:00,7007.66,61.02,TRADE
NSW1,2026/07/02 05:05:00,7016.28,67.19,TRADE
NSW1,2026/07/02 05:10:00,7114.53,72,TRADE
NSW1,2026/07/02 05:15:00,7243.7,61.02,TRADE
NSW1,2026/07/02 05:20:00,7317.87,61.02,TRADE
NSW1,2026/07/02 05:25:00,7339.29,72.57,TRADE
NSW1,2026/07/02 05:30:00,7359.31,73,TRADE
NSW1,2026/07/02 05:35:00,7384.61,59.45,TRADE
NSW1,2026/07/02 05:40:00,7509.64,68.82,TRADE
NSW1,2026/07/02 05:45:00,7518.17,73,TRADE
NSW1,2026/07/02 05:50:00,7490.79,50.05,TRADE
NSW1,2026/07/02 05:55:00,7638.82,56.78,TRADE
NSW1,2026/07/02 06:00:00,7657.51,73,TRADE
NSW1,2026/07/02 06:05:00,7738.9,73.54,TRADE
NSW1,2026/07/02 06:10:00,7831.82,84.79,TRADE
NSW1,2026/07/02 06:15:00,7945.83,88.88,TRADE
NSW1,2026/07/02 06:20:00,8074.5,92.50,TRADE
NSW1,2026/07/02 06:25:00,8208.56,88.22,TRADE
NSW1,2026/07/02 06:30:00,8243.98,93.64,TRADE
NSW1,2026/07/02 06:35:00,8278.89,89.81,TRADE
NSW1,2026/07/02 06:40:00,8490.74,107.48,TRADE
NSW1,2026/07/02 06:45:00,8562.31,93.95,TRADE
NSW1,2026/07/02 06:50:00,8566.44,93.95,TRADE
NSW1,2026/07/02 06:55:00,8627.36,93.95,TRADE
NSW1,2026/07/02 07:00:00,8735.2,93.95,TRADE
NSW1,2026/07/02 07:05:00,8735.23,93.95,TRADE
NSW1,2026/07/02 07:10:00,8820.2,93.95,TRADE
NSW1,2026/07/02 07:15:00,8874.13,96.80,TRADE
NSW1,2026/07/02 07:20:00,9038.12,134.89,TRADE
NSW1,2026/07/02 07:25:00,9052.48,134.89,TRADE
NSW1,2026/07/02 07:30:00,9063.82,121.09,TRADE
NSW1,2026/07/02 07:35:00,9050.12,102.96,TRADE
NSW1,2026/07/02 07:40:00,9179.99,108.32,TRADE
NSW1,2026/07/02 07:45:00,9142.74,108.84,TRADE
NSW1,2026/07/02 07:50:00,9080.57,102.33,TRADE
NSW1,2026/07/02 07:55:00,9031.73,100.96,TRADE
NSW1,2026/07/02 08:00:00,9005.58,101.08,TRADE
NSW1,2026/07/02 08:05:00,8973.77,103.91,TRADE
NSW1,2026/07/02 08:10:00,8959.92,93.95,TRADE
NSW1,2026/07/02 08:15:00,8810.89,79.43,TRADE
NSW1,2026/07/02 08:20:00,8773.21,90.17,TRADE
NSW1,2026/07/02 08:25:00,8676.6,64.39,TRADE
NSW1,2026/07/02 08:30:00,8600.05,74.06,TRADE
NSW1,2026/07/02 08:35:00,8426.68,74.06,TRADE
NSW1,2026/07/02 08:40:00,8374.35,75.26,TRADE
NSW1,2026/07/02 08:45:00,8242.66,65.88,TRADE
NSW1,2026/07/02 08:50:00,8148.31,50.05,TRADE
NSW1,2026/07/02 08:55:00,8085.39,58.86,TRADE
NSW1,2026/07/02 09:00:00,7974.73,73,TRADE
NSW1,2026/07/02 09:05:00,8019.14,58.58,TRADE
NSW1,2026/07/02 09:10:00,8039.1,58.93,TRADE
NSW1,2026/07/02 09:15:00,7996.31,59.61,TRADE
NSW1,2026/07/02 09:20:00,7906.42,75.91,TRADE
NSW1,2026/07/02 09:25:00,7745.51,79,TRADE
NSW1,2026/07/02 09:30:00,7653.43,57.43,TRADE
NSW1,2026/07/02 09:35:00,7693.5,63.07,TRADE
NSW1,2026/07/02 09:40:00,7691.28,74.60,TRADE
NSW1,2026/07/02 09:45:00,7599,73.83,TRADE
NSW1,2026/07/02 09:50:00,7575.37,61.33,TRADE
NSW1,2026/07/02 09:55:00,7553.44,58.54,TRADE
NSW1,2026/07/02 10:00:00,7490.39,50.05,TRADE
NSW1,2026/07/02 10:05:00,7449.39,69.69,TRADE
NSW1,2026/07/02 10:10:00,7421.88,73,TRADE
NSW1,2026/07/02 10:15:00,7324.14,73,TRADE
NSW1,2026/07/02 10:20:00,7250.13,57.76,TRADE
NSW1,2026/07/02 10:25:00,7146.16,50.05,TRADE
NSW1,2026/07/02 10:30:00,7151.23,70.04,TRADE
NSW1,2026/07/02 10:35:00,7056.5,72,TRADE
NSW1,2026/07/02 10:40:00,7007.89,50.05,TRADE
NSW1,2026/07/02 10:45:00,6945.53,50.05,TRADE
NSW1,2026/07/02 10:50:00,6998.2,69.37,TRADE
NSW1,2026/07/02 10:55:00,6878.07,72,TRADE
NSW1,2026/07/02 11:00:00,6894.44,50.05,TRADE
NSW1,2026/07/02 11:05:00,6852.49,55.59,TRADE
NSW1,2026/07/02 11:10:00,6944.87,67.38,TRADE
NSW1,2026/07/02 11:15:00,6854.32,71.52,TRADE
NSW1,2026/07/02 11:20:00,6746.74,72.08,TRADE
NSW1,2026/07/02 11:25:00,6831.56,73,TRADE
NSW1,2026/07/02 11:30:00,6739.81,50.05,TRADE
NSW1,2026/07/02 11:35:00,6772.59,50.05,TRADE
NSW1,2026/07/02 11:40:00,6842.38,50.88,TRADE
NSW1,2026/07/02 11:45:00,6888.93,61.02,TRADE
NSW1,2026/07/02 11:50:00,6773.28,61.02,TRADE
NSW1,2026/07/02 11:55:00,6722.63,61.02,TRADE
NSW1,2026/07/02 12:00:00,6619.23,50.05,TRADE
NSW1,2026/07/02 12:05:00,6742.36,61.02,TRADE
NSW1,2026/07/02 12:10:00,6642.81,50.05,TRADE
NSW1,2026/07/02 12:15:00,6732.8,61.02,TRADE
NSW1,2026/07/02 12:20:00,6623.24,50.05,TRADE
NSW1,2026/07/02 12:25:00,6660.7,50.05,TRADE
NSW1,2026/07/02 12:30:00,6582.52,50.05,TRADE
